run_id,group,N,placement,k,rep,gpu_skip_pct,npu_skip_pct,worst_sap,mean_sap,median_sap,p10_sap,sap_small,sap_medium,sap_large,deadline_margin_ms_mean,per_stream_json,t_start,t_end,period_ms,fps,detector,dataset,timestamp
rev30_1782625012,N4,4,GGNN,2,0,25.22,0.12,0.08362,0.12963,0.11292,0.08985,0.00844,0.1648,0.56868,-6.109,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10439, ""sap_s"": 0.01546, ""sap_m"": 0.13806, ""sap_l"": 0.50001, ""skip"": 26.54, ""eff_mean_ms"": 27.531, ""infer_mean_ms"": 27.53}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20907, ""sap_s"": 0.00143, ""sap_m"": 0.19154, ""sap_l"": 0.63735, ""skip"": 23.9, ""eff_mean_ms"": 26.917, ""infer_mean_ms"": 26.916}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 16.068, ""infer_mean_ms"": 16.068}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08362, ""sap_s"": 0.0014, ""sap_m"": 0.02445, ""sap_l"": 0.21268, ""skip"": 0.23, ""eff_mean_ms"": 16.272, ""infer_mean_ms"": 16.271}]",1782625856.871,1782625871.488,33.333,30.0,yolo11s,argoverse-hd-val,1782625871
rev30_1782625012,N4,4,GNNN,2,0,20.55,0.3,0.08301,0.12578,0.11444,0.09043,0.01557,0.14269,0.52256,-7.851,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10775, ""sap_s"": 0.01557, ""sap_m"": 0.14269, ""sap_l"": 0.52256, ""skip"": 20.55, ""eff_mean_ms"": 25.482, ""infer_mean_ms"": 25.482}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19122, ""sap_s"": 0.00101, ""sap_m"": 0.17334, ""sap_l"": 0.61396, ""skip"": 0.22, ""eff_mean_ms"": 18.275, ""infer_mean_ms"": 18.275}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12114, ""sap_s"": 0.00049, ""sap_m"": 0.1816, ""sap_l"": 0.33832, ""skip"": 0.22, ""eff_mean_ms"": 16.988, ""infer_mean_ms"": 16.987}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08301, ""sap_s"": 0.0014, ""sap_m"": 0.02389, ""sap_l"": 0.21248, ""skip"": 0.46, ""eff_mean_ms"": 17.013, ""infer_mean_ms"": 17.012}]",1782625871.488,1782625885.26,33.333,30.0,yolo11s,argoverse-hd-val,1782625885
rev30_1782625012,N4,4,NNNN,2,0,0.0,0.91,0.08339,0.1258,0.11433,0.09098,0.00353,0.12942,0.43222,-15.855,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.1087, ""sap_s"": 0.01124, ""sap_m"": 0.14134, ""sap_l"": 0.56335, ""skip"": 1.37, ""eff_mean_ms"": 17.705, ""infer_mean_ms"": 17.705}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19114, ""sap_s"": 0.001, ""sap_m"": 0.17343, ""sap_l"": 0.61397, ""skip"": 1.35, ""eff_mean_ms"": 17.741, ""infer_mean_ms"": 17.741}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.11997, ""sap_s"": 0.00049, ""sap_m"": 0.17852, ""sap_l"": 0.33891, ""skip"": 0.67, ""eff_mean_ms"": 17.108, ""infer_mean_ms"": 17.107}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08339, ""sap_s"": 0.0014, ""sap_m"": 0.0244, ""sap_l"": 0.21264, ""skip"": 0.23, ""eff_mean_ms"": 17.361, ""infer_mean_ms"": 17.361}]",1782625885.261,1782625895.487,33.333,30.0,yolo11s,argoverse-hd-val,1782625895
rev30_1782625012,N4,4,GGGG,2,1,44.96,0.0,0.08392,0.12429,0.10644,0.08839,0.00664,0.13234,0.39423,0.358,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09883, ""sap_s"": 0.01355, ""sap_m"": 0.11713, ""sap_l"": 0.47226, ""skip"": 45.36, ""eff_mean_ms"": 34.063, ""infer_mean_ms"": 34.063}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20035, ""sap_s"": 0.00138, ""sap_m"": 0.19016, ""sap_l"": 0.61285, ""skip"": 45.72, ""eff_mean_ms"": 33.672, ""infer_mean_ms"": 33.672}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11405, ""sap_s"": 0.00286, ""sap_m"": 0.20302, ""sap_l"": 0.27494, ""skip"": 42.16, ""eff_mean_ms"": 33.111, ""infer_mean_ms"": 33.111}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08392, ""sap_s"": 0.00879, ""sap_m"": 0.01905, ""sap_l"": 0.21688, ""skip"": 46.6, ""eff_mean_ms"": 33.921, ""infer_mean_ms"": 33.921}]",1782625895.488,1782625912.397,33.333,30.0,yolo11s,argoverse-hd-val,1782625912
rev30_1782625012,N4,4,GGNG,2,1,34.69,0.0,0.08279,0.12817,0.1117,0.08854,0.00885,0.1121,0.44304,-3.091,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10196, ""sap_s"": 0.01548, ""sap_m"": 0.12876, ""sap_l"": 0.48154, ""skip"": 36.71, ""eff_mean_ms"": 30.409, ""infer_mean_ms"": 30.409}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.2065, ""sap_s"": 0.00148, ""sap_m"": 0.19082, ""sap_l"": 0.62798, ""skip"": 34.92, ""eff_mean_ms"": 30.239, ""infer_mean_ms"": 30.239}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 15.735, ""infer_mean_ms"": 15.734}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08279, ""sap_s"": 0.00959, ""sap_m"": 0.01673, ""sap_l"": 0.2196, ""skip"": 32.45, ""eff_mean_ms"": 30.08, ""infer_mean_ms"": 30.08}]",1782625912.397,1782625928.278,33.333,30.0,yolo11s,argoverse-hd-val,1782625928
rev30_1782625012,N4,4,GGNN,2,1,23.1,0.12,0.08362,0.1301,0.11417,0.0906,0.00858,0.16623,0.57651,-6.395,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10689, ""sap_s"": 0.01577, ""sap_m"": 0.14165, ""sap_l"": 0.51628, ""skip"": 23.93, ""eff_mean_ms"": 27.112, ""infer_mean_ms"": 27.112}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20845, ""sap_s"": 0.0014, ""sap_m"": 0.1908, ""sap_l"": 0.63675, ""skip"": 22.27, ""eff_mean_ms"": 26.765, ""infer_mean_ms"": 26.765}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 16.205, ""infer_mean_ms"": 16.205}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08362, ""sap_s"": 0.0014, ""sap_m"": 0.02444, ""sap_l"": 0.21272, ""skip"": 0.23, ""eff_mean_ms"": 16.029, ""infer_mean_ms"": 16.029}]",1782625928.278,1782625942.796,33.333,30.0,yolo11s,argoverse-hd-val,1782625942
rev30_1782625012,N4,4,GNNN,2,1,22.12,0.3,0.08286,0.12583,0.1146,0.09036,0.01558,0.14441,0.50256,-7.873,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10785, ""sap_s"": 0.01558, ""sap_m"": 0.14441, ""sap_l"": 0.50256, ""skip"": 22.12, ""eff_mean_ms"": 25.46, ""infer_mean_ms"": 25.46}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19124, ""sap_s"": 0.00101, ""sap_m"": 0.17333, ""sap_l"": 0.61395, ""skip"": 0.0, ""eff_mean_ms"": 17.269, ""infer_mean_ms"": 17.268}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12136, ""sap_s"": 0.00049, ""sap_m"": 0.1817, ""sap_l"": 0.3384, ""skip"": 0.22, ""eff_mean_ms"": 18.414, ""infer_mean_ms"": 18.414}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08286, ""sap_s"": 0.0014, ""sap_m"": 0.02377, ""sap_l"": 0.21172, ""skip"": 0.68, ""eff_mean_ms"": 17.408, ""infer_mean_ms"": 17.407}]",1782625942.796,1782625956.555,33.333,30.0,yolo11s,argoverse-hd-val,1782625956
rev30_1782625012,N4,4,NNNN,2,1,0.0,0.85,0.08245,0.1258,0.1148,0.09034,0.00356,0.12987,0.43219,-14.98,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10876, ""sap_s"": 0.01135, ""sap_m"": 0.14123, ""sap_l"": 0.56567, ""skip"": 0.91, ""eff_mean_ms"": 19.587, ""infer_mean_ms"": 19.587}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19115, ""sap_s"": 0.00099, ""sap_m"": 0.17321, ""sap_l"": 0.61353, ""skip"": 0.9, ""eff_mean_ms"": 18.205, ""infer_mean_ms"": 18.205}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12085, ""sap_s"": 0.00049, ""sap_m"": 0.18162, ""sap_l"": 0.33771, ""skip"": 0.67, ""eff_mean_ms"": 17.688, ""infer_mean_ms"": 17.687}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08245, ""sap_s"": 0.0014, ""sap_m"": 0.0234, ""sap_l"": 0.21187, ""skip"": 0.91, ""eff_mean_ms"": 17.933, ""infer_mean_ms"": 17.933}]",1782625956.555,1782625967.498,33.333,30.0,yolo11s,argoverse-hd-val,1782625967
rev30_1782625012,N4,4,GGGG,2,2,45.84,0.0,0.0843,0.12497,0.1067,0.08789,0.0064,0.13733,0.36461,0.49,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09625, ""sap_s"": 0.01377, ""sap_m"": 0.11467, ""sap_l"": 0.42602, ""skip"": 49.24, ""eff_mean_ms"": 34.904, ""infer_mean_ms"": 34.904}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20216, ""sap_s"": 0.0014, ""sap_m"": 0.19115, ""sap_l"": 0.61483, ""skip"": 42.86, ""eff_mean_ms"": 33.157, ""infer_mean_ms"": 33.156}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11716, ""sap_s"": 0.00198, ""sap_m"": 0.22239, ""sap_l"": 0.20279, ""skip"": 45.3, ""eff_mean_ms"": 33.169, ""infer_mean_ms"": 33.169}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.0843, ""sap_s"": 0.00845, ""sap_m"": 0.02112, ""sap_l"": 0.21481, ""skip"": 45.96, ""eff_mean_ms"": 34.063, ""infer_mean_ms"": 34.062}]",1782625967.498,1782625984.472,33.333,30.0,yolo11s,argoverse-hd-val,1782625984
rev30_1782625012,N4,4,GGNG,2,2,38.75,0.0,0.08558,0.12834,0.11119,0.09018,0.00862,0.11171,0.44031,-1.778,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10092, ""sap_s"": 0.01467, ""sap_m"": 0.12602, ""sap_l"": 0.47443, ""skip"": 36.92, ""eff_mean_ms"": 31.586, ""infer_mean_ms"": 31.586}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20542, ""sap_s"": 0.00176, ""sap_m"": 0.19036, ""sap_l"": 0.62547, ""skip"": 41.91, ""eff_mean_ms"": 31.983, ""infer_mean_ms"": 31.982}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 16.15, ""infer_mean_ms"": 16.149}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08558, ""sap_s"": 0.00944, ""sap_m"": 0.01875, ""sap_l"": 0.22102, ""skip"": 37.41, ""eff_mean_ms"": 31.098, ""infer_mean_ms"": 31.098}]",1782625984.472,1782626000.601,33.333,30.0,yolo11s,argoverse-hd-val,1782626000
rev30_1782625012,N4,4,GGNN,2,2,25.0,0.0,0.0836,0.12972,0.11349,0.09018,0.00847,0.16464,0.56944,-5.878,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10554, ""sap_s"": 0.01552, ""sap_m"": 0.13875, ""sap_l"": 0.5031, ""skip"": 23.64, ""eff_mean_ms"": 27.242, ""infer_mean_ms"": 27.241}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20829, ""sap_s"": 0.00143, ""sap_m"": 0.19054, ""sap_l"": 0.63579, ""skip"": 26.35, ""eff_mean_ms"": 27.669, ""infer_mean_ms"": 27.668}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 16.121, ""infer_mean_ms"": 16.121}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.0836, ""sap_s"": 0.0014, ""sap_m"": 0.02445, ""sap_l"": 0.21271, ""skip"": 0.0, ""eff_mean_ms"": 15.918, ""infer_mean_ms"": 15.917}]",1782626000.602,1782626015.265,33.333,30.0,yolo11s,argoverse-hd-val,1782626015
rev30_1782625012,N4,4,GNNN,2,2,19.54,0.52,0.08201,0.12558,0.11449,0.08981,0.01583,0.14499,0.51821,-8.425,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.108, ""sap_s"": 0.01583, ""sap_m"": 0.14499, ""sap_l"": 0.51821, ""skip"": 19.54, ""eff_mean_ms"": 24.908, ""infer_mean_ms"": 24.908}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19135, ""sap_s"": 0.00101, ""sap_m"": 0.17327, ""sap_l"": 0.61426, ""skip"": 0.67, ""eff_mean_ms"": 16.993, ""infer_mean_ms"": 16.993}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12097, ""sap_s"": 0.00053, ""sap_m"": 0.18152, ""sap_l"": 0.33799, ""skip"": 0.67, ""eff_mean_ms"": 16.765, ""infer_mean_ms"": 16.765}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08201, ""sap_s"": 0.0014, ""sap_m"": 0.02268, ""sap_l"": 0.21212, ""skip"": 0.23, ""eff_mean_ms"": 16.445, ""infer_mean_ms"": 16.445}]",1782626015.266,1782626028.826,33.333,30.0,yolo11s,argoverse-hd-val,1782626028
rev30_1782625012,N4,4,NNNN,2,2,0.0,1.07,0.08328,0.12611,0.11489,0.09092,0.00356,0.13013,0.43242,-14.509,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10876, ""sap_s"": 0.01133, ""sap_m"": 0.1419, ""sap_l"": 0.56529, ""skip"": 1.14, ""eff_mean_ms"": 21.76, ""infer_mean_ms"": 21.759}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19139, ""sap_s"": 0.00102, ""sap_m"": 0.1733, ""sap_l"": 0.61431, ""skip"": 0.9, ""eff_mean_ms"": 18.08, ""infer_mean_ms"": 18.079}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12101, ""sap_s"": 0.00049, ""sap_m"": 0.18155, ""sap_l"": 0.33765, ""skip"": 1.12, ""eff_mean_ms"": 17.694, ""infer_mean_ms"": 17.693}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08328, ""sap_s"": 0.0014, ""sap_m"": 0.02377, ""sap_l"": 0.21242, ""skip"": 1.14, ""eff_mean_ms"": 17.762, ""infer_mean_ms"": 17.761}]",1782626028.827,1782626040.72,33.333,30.0,yolo11s,argoverse-hd-val,1782626040
rev30_1782625012,N4,4,GGGG,2,3,46.44,0.0,0.09168,0.12582,0.10658,0.09404,0.00659,0.13944,0.38436,0.268,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09954, ""sap_s"": 0.01389, ""sap_m"": 0.11925, ""sap_l"": 0.46749, ""skip"": 43.54, ""eff_mean_ms"": 33.552, ""infer_mean_ms"": 33.552}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.19843, ""sap_s"": 0.00135, ""sap_m"": 0.1911, ""sap_l"": 0.60679, ""skip"": 49.63, ""eff_mean_ms"": 34.087, ""infer_mean_ms"": 34.087}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11362, ""sap_s"": 0.00258, ""sap_m"": 0.22124, ""sap_l"": 0.23665, ""skip"": 45.52, ""eff_mean_ms"": 33.898, ""infer_mean_ms"": 33.897}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.09168, ""sap_s"": 0.00853, ""sap_m"": 0.02615, ""sap_l"": 0.22652, ""skip"": 47.06, ""eff_mean_ms"": 32.869, ""infer_mean_ms"": 32.869}]",1782626040.721,1782626057.609,33.333,30.0,yolo11s,argoverse-hd-val,1782626057
rev30_1782625012,N4,4,GGNG,2,3,37.19,0.0,0.08367,0.12817,0.11175,0.08918,0.00855,0.1128,0.44118,-2.627,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10205, ""sap_s"": 0.01487, ""sap_m"": 0.13007, ""sap_l"": 0.4788, ""skip"": 36.93, ""eff_mean_ms"": 30.959, ""infer_mean_ms"": 30.959}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.2055, ""sap_s"": 0.00144, ""sap_m"": 0.19005, ""sap_l"": 0.62642, ""skip"": 35.95, ""eff_mean_ms"": 30.245, ""infer_mean_ms"": 30.244}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 15.765, ""infer_mean_ms"": 15.765}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08367, ""sap_s"": 0.00934, ""sap_m"": 0.01828, ""sap_l"": 0.21832, ""skip"": 38.7, ""eff_mean_ms"": 30.914, ""infer_mean_ms"": 30.914}]",1782626057.61,1782626073.645,33.333,30.0,yolo11s,argoverse-hd-val,1782626073
rev30_1782625012,N4,4,GGNN,2,3,25.13,0.0,0.0836,0.12936,0.11314,0.08997,0.00849,0.16428,0.5742,-6.012,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10484, ""sap_s"": 0.01556, ""sap_m"": 0.13777, ""sap_l"": 0.5148, ""skip"": 26.08, ""eff_mean_ms"": 27.501, ""infer_mean_ms"": 27.5}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20754, ""sap_s"": 0.00143, ""sap_m"": 0.19078, ""sap_l"": 0.63359, ""skip"": 24.19, ""eff_mean_ms"": 27.142, ""infer_mean_ms"": 27.142}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 16.128, ""infer_mean_ms"": 16.128}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.0836, ""sap_s"": 0.0014, ""sap_m"": 0.02445, ""sap_l"": 0.21271, ""skip"": 0.0, ""eff_mean_ms"": 15.746, ""infer_mean_ms"": 15.745}]",1782626073.646,1782626088.293,33.333,30.0,yolo11s,argoverse-hd-val,1782626088
rev30_1782625012,N4,4,GNNN,2,3,19.86,0.6,0.08339,0.12594,0.11456,0.09088,0.01578,0.14523,0.51746,-8.31,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10837, ""sap_s"": 0.01578, ""sap_m"": 0.14523, ""sap_l"": 0.51746, ""skip"": 19.86, ""eff_mean_ms"": 25.023, ""infer_mean_ms"": 25.023}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19126, ""sap_s"": 0.00101, ""sap_m"": 0.17353, ""sap_l"": 0.61389, ""skip"": 0.45, ""eff_mean_ms"": 17.234, ""infer_mean_ms"": 17.233}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12075, ""sap_s"": 0.00049, ""sap_m"": 0.18131, ""sap_l"": 0.31823, ""skip"": 0.67, ""eff_mean_ms"": 16.928, ""infer_mean_ms"": 16.927}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08339, ""sap_s"": 0.0014, ""sap_m"": 0.02458, ""sap_l"": 0.21254, ""skip"": 0.68, ""eff_mean_ms"": 16.907, ""infer_mean_ms"": 16.907}]",1782626088.294,1782626101.91,33.333,30.0,yolo11s,argoverse-hd-val,1782626101
rev30_1782625012,N4,4,NNNN,2,3,0.0,0.28,0.0836,0.12634,0.11526,0.09119,0.00356,0.13056,0.43245,-15.928,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10889, ""sap_s"": 0.01134, ""sap_m"": 0.14212, ""sap_l"": 0.56392, ""skip"": 0.68, ""eff_mean_ms"": 17.725, ""infer_mean_ms"": 17.724}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19124, ""sap_s"": 0.00101, ""sap_m"": 0.17333, ""sap_l"": 0.61395, ""skip"": 0.0, ""eff_mean_ms"": 17.504, ""infer_mean_ms"": 17.503}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12163, ""sap_s"": 0.00049, ""sap_m"": 0.18235, ""sap_l"": 0.33922, ""skip"": 0.45, ""eff_mean_ms"": 17.281, ""infer_mean_ms"": 17.281}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.0836, ""sap_s"": 0.0014, ""sap_m"": 0.02445, ""sap_l"": 0.21271, ""skip"": 0.0, ""eff_mean_ms"": 17.111, ""infer_mean_ms"": 17.111}]",1782626101.911,1782626112.033,33.333,30.0,yolo11s,argoverse-hd-val,1782626112
rev30_1782625012,N4,4,GGGG,2,4,44.8,0.0,0.08964,0.12491,0.1057,0.0921,0.00644,0.13462,0.37003,0.361,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09783, ""sap_s"": 0.01386, ""sap_m"": 0.11809, ""sap_l"": 0.43802, ""skip"": 44.53, ""eff_mean_ms"": 33.717, ""infer_mean_ms"": 33.717}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.1986, ""sap_s"": 0.00145, ""sap_m"": 0.19049, ""sap_l"": 0.6059, ""skip"": 45.79, ""eff_mean_ms"": 33.813, ""infer_mean_ms"": 33.813}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11357, ""sap_s"": 0.00251, ""sap_m"": 0.20634, ""sap_l"": 0.21321, ""skip"": 44.72, ""eff_mean_ms"": 34.065, ""infer_mean_ms"": 34.065}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08964, ""sap_s"": 0.00792, ""sap_m"": 0.02355, ""sap_l"": 0.22298, ""skip"": 44.14, ""eff_mean_ms"": 33.182, ""infer_mean_ms"": 33.182}]",1782626112.034,1782626129.018,33.333,30.0,yolo11s,argoverse-hd-val,1782626129
rev30_1782625012,N4,4,GGNG,2,4,34.7,0.0,0.08612,0.12903,0.11184,0.09095,0.00871,0.11293,0.44067,-2.653,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10223, ""sap_s"": 0.01505, ""sap_m"": 0.13075, ""sap_l"": 0.47084, ""skip"": 34.77, ""eff_mean_ms"": 30.934, ""infer_mean_ms"": 30.933}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.2063, ""sap_s"": 0.00143, ""sap_m"": 0.18869, ""sap_l"": 0.62947, ""skip"": 36.96, ""eff_mean_ms"": 30.989, ""infer_mean_ms"": 30.989}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 15.987, ""infer_mean_ms"": 15.987}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08612, ""sap_s"": 0.00965, ""sap_m"": 0.01936, ""sap_l"": 0.22171, ""skip"": 32.38, ""eff_mean_ms"": 30.119, ""infer_mean_ms"": 30.119}]",1782626129.019,1782626145.027,33.333,30.0,yolo11s,argoverse-hd-val,1782626145
rev30_1782625012,N4,4,GGNN,2,4,22.45,0.0,0.0836,0.12979,0.11392,0.09044,0.00864,0.16478,0.57712,-6.52,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.1064, ""sap_s"": 0.01584, ""sap_m"": 0.1387, ""sap_l"": 0.51959, ""skip"": 23.0, ""eff_mean_ms"": 26.6, ""infer_mean_ms"": 26.6}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20772, ""sap_s"": 0.00143, ""sap_m"": 0.19085, ""sap_l"": 0.63466, ""skip"": 21.91, ""eff_mean_ms"": 27.027, ""infer_mean_ms"": 27.026}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12145, ""sap_s"": 0.00049, ""sap_m"": 0.18159, ""sap_l"": 0.33898, ""skip"": 0.0, ""eff_mean_ms"": 15.981, ""infer_mean_ms"": 15.981}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.0836, ""sap_s"": 0.0014, ""sap_m"": 0.02445, ""sap_l"": 0.21271, ""skip"": 0.0, ""eff_mean_ms"": 15.568, ""infer_mean_ms"": 15.567}]",1782626145.027,1782626159.635,33.333,30.0,yolo11s,argoverse-hd-val,1782626159
