directory,filename,best_deployment,best_throughput,best_drop_rate,better_combination,better_throughput,better_drop_rate,diff
results,performance_20251224_065015_model_schedules_g_m_r_t_x2.json,combination_2,24.61,581.0,combination_5,25.27,675.0,0.6600000000000001
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_125,22.98,357.0,0.6500000000000021
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_127,22.98,217.0,0.6500000000000021
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_210,21.64,363.0,0.6500000000000021
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_25,15.82,566.0,0.6500000000000004
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_209,22.29,155.0,0.6499999999999986
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_255,22.29,187.0,0.6499999999999986
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_60,22.12,356.0,0.6400000000000006
results,performance_20251224_080535_model_schedules_m_r_r_t_y_x2.json,combination_9,18.48,575.0,combination_1,19.12,759.0,0.6400000000000006
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_84,22.97,293.0,0.6400000000000006
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_120,22.96,266.0,0.6300000000000026
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_170,22.27,164.0,0.629999999999999
results,performance_20251224_090002_model_schedules_m_r_t_y_x2.json,combination_9,17.0,661.0,combination_7,17.62,937.0,0.620000000000001
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_13,15.79,586.0,0.6199999999999992
results,performance_20251224_070615_model_schedules_g_m_t.json,combination_3,32.09,559.0,combination_7,32.7,591.0,0.6099999999999994
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_17,21.47,384.0,0.6099999999999994
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_139,22.25,181.0,0.6099999999999994
results,performance_20251224_083336_model_schedules_m_r_r_v_y_x2.json,combination_5,15.25,521.0,combination_31,15.86,653.0,0.6099999999999994
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_121,22.44,235.0,0.6000000000000014
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_100,22.24,237.0,0.5999999999999979
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_123,22.24,189.0,0.5999999999999979
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_148,22.24,242.0,0.5999999999999979
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_106,22.92,196.0,0.5900000000000034
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_2,22.07,318.0,0.5899999999999999
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_12,15.76,547.0,0.5899999999999999
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_7,21.57,376.0,0.5800000000000018
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_1,22.06,360.0,0.5799999999999983
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_163,22.22,188.0,0.5799999999999983
results,performance_20251224_084037_model_schedules_m_r_r_v_y_x3.json,combination_13,15.19,591.0,combination_27,15.76,707.0,0.5700000000000003
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_27,15.74,567.0,0.5700000000000003
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_37,22.2,194.0,0.5599999999999987
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_10,22.03,339.0,0.5500000000000007
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_12,21.54,312.0,0.5500000000000007
results,performance_20251224_090334_model_schedules_m_r_t_y_x3.json,combination_12,16.31,697.0,combination_10,16.85,747.0,0.5400000000000027
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_111,22.87,198.0,0.5400000000000027
results,performance_20251224_065015_model_schedules_g_m_r_t_x2.json,combination_2,24.61,581.0,combination_9,25.15,666.0,0.5399999999999991
results,performance_20251224_074943_model_schedules_m_r_r_s_test.json,combination_1,24.2,497.0,combination_4,24.74,554.0,0.5399999999999991
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_234,22.17,249.0,0.5300000000000011
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_44,22.86,244.0,0.5300000000000011
results,performance_20251224_083336_model_schedules_m_r_r_v_y_x2.json,combination_5,15.25,521.0,combination_30,15.78,627.0,0.5299999999999994
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_45,22.85,287.0,0.5200000000000031
results,performance_20251223_160629_model_schedules_g_m_r_r_s_s_t_v_test.json,combination_13,23.97,99.0,combination_65,24.49,169.0,0.5199999999999996
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_122,22.35,236.0,0.5100000000000016
results,performance_20251224_052259_model_schedules_g_m_r_r_s_t_test.json,combination_40,21.74,283.0,combination_27,22.25,324.0,0.5100000000000016
results,performance_20251224_065015_model_schedules_g_m_r_t_x2.json,combination_2,24.61,581.0,combination_13,25.11,801.0,0.5
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_202,22.14,213.0,0.5
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_46,22.82,274.0,0.490000000000002
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_109,22.33,268.0,0.48999999999999844
results,performance_20251224_092702_model_schedules_r_t_v_y_x3.json,combination_7,22.33,493.0,combination_6,22.81,528.0,0.4800000000000004
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_41,21.34,401.0,0.4800000000000004
results,performance_20251224_015924_model_schedules_g_m_r_r_s_s_t_v_y.json,combination_249,23.13,245.0,combination_476,23.6,426.0,0.4700000000000024
results,performance_20251224_082636_model_schedules_m_r_r_v_y_test.json,combination_1,17.02,478.0,combination_14,17.48,547.0,0.46000000000000085
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_40,21.32,343.0,0.46000000000000085
results,performance_20251224_052259_model_schedules_g_m_r_r_s_t_test.json,combination_40,21.74,283.0,combination_6,22.2,353.0,0.46000000000000085
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_395,21.45,241.0,0.46000000000000085
results,performance_20251224_084037_model_schedules_m_r_r_v_y_x3.json,combination_13,15.19,591.0,combination_20,15.64,707.0,0.45000000000000107
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_83,22.29,374.0,0.4499999999999993
results,performance_20251224_061843_model_schedules_g_m_r_r_t_test.json,combination_15,20.62,368.0,combination_32,21.07,421.0,0.4499999999999993
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_172,22.09,212.0,0.4499999999999993
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_182,22.09,218.0,0.4499999999999993
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_27,22.28,345.0,0.4400000000000013
results,performance_20251224_072843_model_schedules_m_r_r_s_s_x2.json,combination_18,22.47,346.0,combination_21,22.91,373.0,0.4400000000000013
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_231,22.08,260.0,0.4399999999999977
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_350,21.42,240.0,0.43000000000000327
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_364,21.42,236.0,0.43000000000000327
results,performance_20251224_062543_model_schedules_g_m_r_r_t_x2.json,combination_25,23.77,504.0,combination_27,24.2,535.0,0.4299999999999997
results,performance_20251224_083336_model_schedules_m_r_r_v_y_x2.json,combination_5,15.25,521.0,combination_6,15.68,597.0,0.4299999999999997
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_266,21.41,293.0,0.4200000000000017
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_175,22.06,221.0,0.41999999999999815
results,performance_20251224_084037_model_schedules_m_r_r_v_y_x3.json,combination_13,15.19,591.0,combination_24,15.6,647.0,0.41000000000000014
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_183,21.39,311.0,0.40000000000000213
results,performance_20251224_111208_model_schedules_m_r_t_y_test.json,combination_1,18.67,471.0,combination_3,19.07,499.0,0.3999999999999986
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_73,22.24,227.0,0.3999999999999986
results,performance_20251224_090706_model_schedules_m_r_t_y.json,combination_16,16.73,667.0,combination_4,17.13,755.0,0.3999999999999986
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_118,22.04,180.0,0.3999999999999986
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_183,22.04,172.0,0.3999999999999986
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_42,22.23,204.0,0.39000000000000057
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_69,22.21,393.0,0.370000000000001
results,performance_20251224_111208_model_schedules_m_r_t_y_test.json,combination_1,18.67,471.0,combination_4,19.04,502.0,0.36999999999999744
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_18,22.69,238.0,0.360000000000003
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_8,21.22,553.0,0.35999999999999943
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_174,22.0,231.0,0.35999999999999943
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_32,22.0,197.0,0.35999999999999943
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_89,22.0,210.0,0.35999999999999943
results,performance_20251224_092330_model_schedules_r_t_v_y_x2.json,combination_4,20.47,483.0,combination_11,20.83,532.0,0.35999999999999943
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_30,15.53,619.0,0.35999999999999943
results,performance_20251224_072843_model_schedules_m_r_r_s_s_x2.json,combination_18,22.47,346.0,combination_12,22.83,571.0,0.35999999999999943
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_385,21.34,318.0,0.3500000000000014
results,performance_20251224_082636_model_schedules_m_r_r_v_y_test.json,combination_1,17.02,478.0,combination_23,17.36,509.0,0.33999999999999986
results,performance_20251223_160629_model_schedules_g_m_r_r_s_s_t_v_test.json,combination_13,23.97,99.0,combination_37,24.31,204.0,0.33999999999999986
results,performance_20251224_070051_model_schedules_g_m_t_test.json,combination_2,30.59,142.0,combination_4,30.92,146.0,0.33000000000000185
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_81,22.66,256.0,0.33000000000000185
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_509,21.32,254.0,0.33000000000000185
results,performance_20251224_063943_model_schedules_g_m_r_r_t.json,combination_14,23.57,516.0,combination_7,23.9,783.0,0.3299999999999983
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_27,21.81,360.0,0.3299999999999983
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_156,21.97,189.0,0.3299999999999983
results,performance_20251224_073543_model_schedules_m_r_r_s_s_x3.json,combination_23,23.32,356.0,combination_13,23.64,468.0,0.3200000000000003
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_19,22.65,299.0,0.3200000000000003
results,performance_20251224_072843_model_schedules_m_r_r_s_s_x2.json,combination_18,22.47,346.0,combination_19,22.78,433.0,0.3100000000000023
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_166,21.95,188.0,0.3099999999999987
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_207,21.95,185.0,0.3099999999999987
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_91,21.95,181.0,0.3099999999999987
results,performance_20251224_090706_model_schedules_m_r_t_y.json,combination_16,16.73,667.0,combination_13,17.03,722.0,0.3000000000000007
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_497,21.29,243.0,0.3000000000000007
results,performance_20251224_093034_model_schedules_r_t_v_y.json,combination_2,21.06,364.0,combination_13,21.36,454.0,0.3000000000000007
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_12,22.62,230.0,0.2900000000000027
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_15,22.13,190.0,0.28999999999999915
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_233,21.93,219.0,0.28999999999999915
results,performance_20251224_015924_model_schedules_g_m_r_r_s_s_t_v_y.json,combination_249,23.13,245.0,combination_326,23.41,462.0,0.28000000000000114
results,performance_20251224_042719_model_schedules_g_m_r_r_s_s_t_x3.json,combination_29,24.09,131.0,combination_116,24.37,239.0,0.28000000000000114
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_86,22.12,254.0,0.28000000000000114
results,performance_20251223_160629_model_schedules_g_m_r_r_s_s_t_v_test.json,combination_13,23.97,99.0,combination_15,24.25,137.0,0.28000000000000114
results,performance_20251224_083336_model_schedules_m_r_r_v_y_x2.json,combination_5,15.25,521.0,combination_18,15.53,628.0,0.27999999999999936
results,performance_20251224_091958_model_schedules_r_t_v_y_test.json,combination_15,21.01,290.0,combination_8,21.28,299.0,0.2699999999999996
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_16,15.44,611.0,0.2699999999999996
results,performance_20251224_065015_model_schedules_g_m_r_t_x2.json,combination_2,24.61,581.0,combination_6,24.87,604.0,0.26000000000000156
results,performance_20251223_160629_model_schedules_g_m_r_r_s_s_t_v_test.json,combination_13,23.97,99.0,combination_34,24.23,209.0,0.26000000000000156
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_72,22.59,249.0,0.26000000000000156
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_62,21.9,319.0,0.259999999999998
results,performance_20251224_090706_model_schedules_m_r_t_y.json,combination_16,16.73,667.0,combination_15,16.98,684.0,0.25
results,performance_20251224_082636_model_schedules_m_r_r_v_y_test.json,combination_1,17.02,478.0,combination_2,17.27,574.0,0.25
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_6,21.1,449.0,0.240000000000002
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_501,21.23,313.0,0.240000000000002
results,performance_20251224_065347_model_schedules_g_m_r_t_x3.json,combination_13,24.39,563.0,combination_7,24.62,644.0,0.23000000000000043
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_220,21.87,220.0,0.23000000000000043
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_14,22.56,215.0,0.23000000000000043
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_505,21.22,266.0,0.23000000000000043
results,performance_20251224_093034_model_schedules_r_t_v_y.json,combination_2,21.06,364.0,combination_3,21.28,445.0,0.22000000000000242
results,performance_20251224_061843_model_schedules_g_m_r_r_t_test.json,combination_15,20.62,368.0,combination_30,20.84,423.0,0.21999999999999886
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_44,21.08,410.0,0.21999999999999886
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_140,21.86,184.0,0.21999999999999886
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_98,21.86,162.0,0.21999999999999886
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_114,22.05,236.0,0.21000000000000085
results,performance_20251224_090002_model_schedules_m_r_t_y_x2.json,combination_9,17.0,661.0,combination_13,17.2,827.0,0.1999999999999993
results,performance_20251224_081936_model_schedules_m_r_r_t_y.json,combination_21,16.81,568.0,combination_1,17.0,591.0,0.19000000000000128
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_31,21.05,532.0,0.19000000000000128
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_153,21.18,296.0,0.19000000000000128
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_86,22.51,234.0,0.18000000000000327
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_3,21.17,293.0,0.18000000000000327
results,performance_20251224_075503_model_schedules_m_r_r_t_test.json,combination_12,22.86,444.0,combination_13,23.03,462.0,0.1700000000000017
results,performance_20251224_091958_model_schedules_r_t_v_y_test.json,combination_15,21.01,290.0,combination_1,21.18,305.0,0.16999999999999815
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_244,21.81,182.0,0.16999999999999815
results,performance_20251224_081936_model_schedules_m_r_r_t_y.json,combination_21,16.81,568.0,combination_10,16.97,797.0,0.16000000000000014
results,performance_20251224_090706_model_schedules_m_r_t_y.json,combination_16,16.73,667.0,combination_10,16.89,718.0,0.16000000000000014
results,performance_20251224_061843_model_schedules_g_m_r_r_t_test.json,combination_15,20.62,368.0,combination_16,20.78,500.0,0.16000000000000014
results,performance_20251224_061843_model_schedules_g_m_r_r_t_test.json,combination_15,20.62,368.0,combination_6,20.78,387.0,0.16000000000000014
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_17,21.64,339.0,0.16000000000000014
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_58,21.02,368.0,0.16000000000000014
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_195,21.15,242.0,0.16000000000000014
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_375,21.15,233.0,0.16000000000000014
results,performance_20251224_092330_model_schedules_r_t_v_y_x2.json,combination_4,20.47,483.0,combination_13,20.62,525.0,0.15000000000000213
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_71,22.48,202.0,0.15000000000000213
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_391,21.14,298.0,0.15000000000000213
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_2,15.32,606.0,0.15000000000000036
results,performance_20251224_035931_model_schedules_g_m_r_r_s_s_t_x2.json,combination_70,21.84,118.0,combination_124,21.99,247.0,0.14999999999999858
results,performance_20251224_085626_model_schedules_m_r_r_x3.json,combination_8,19.96,800.0,combination_5,20.11,919.0,0.14999999999999858
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_34,21.63,416.0,0.14999999999999858
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_230,21.79,202.0,0.14999999999999858
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_30,21.79,157.0,0.14999999999999858
results,performance_20251224_090002_model_schedules_m_r_t_y_x2.json,combination_9,17.0,661.0,combination_4,17.14,716.0,0.14000000000000057
results,performance_20251224_061843_model_schedules_g_m_r_r_t_test.json,combination_15,20.62,368.0,combination_7,20.76,449.0,0.14000000000000057
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_213,21.78,100.0,0.14000000000000057
results,performance_20251224_084037_model_schedules_m_r_r_v_y_x3.json,combination_13,15.19,591.0,combination_30,15.33,620.0,0.14000000000000057
results,performance_20251224_075835_model_schedules_m_r_r_t_y_test.json,combination_10,15.17,516.0,combination_21,15.31,646.0,0.14000000000000057
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_292,21.13,275.0,0.14000000000000057
results,performance_20251224_071423_model_schedules_g_r_y.json,combination_6,15.71,291.0,combination_4,15.85,367.0,0.1399999999999988
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_72,21.12,309.0,0.13000000000000256
results,performance_20251224_065015_model_schedules_g_m_r_t_x2.json,combination_2,24.61,581.0,combination_3,24.74,691.0,0.129999999999999
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_4,20.99,328.0,0.129999999999999
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_226,21.77,221.0,0.129999999999999
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_78,21.77,146.0,0.129999999999999
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_25,22.45,273.0,0.120000000000001
results,performance_20251224_052259_model_schedules_g_m_r_r_s_t_test.json,combination_40,21.74,283.0,combination_50,21.85,360.0,0.11000000000000298
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_128,22.44,224.0,0.11000000000000298
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_229,21.75,180.0,0.10999999999999943
results,performance_20251224_081936_model_schedules_m_r_r_t_y.json,combination_21,16.81,568.0,combination_29,16.91,683.0,0.10000000000000142
results,performance_20251224_055051_model_schedules_g_m_r_r_s_t_x3.json,combination_10,20.86,290.0,combination_62,20.96,364.0,0.10000000000000142
results,performance_20251223_160629_model_schedules_g_m_r_r_s_s_t_v_test.json,combination_13,23.97,99.0,combination_135,24.07,220.0,0.10000000000000142
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_98,21.09,221.0,0.10000000000000142
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_94,21.74,163.0,0.09999999999999787
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_83,22.42,240.0,0.09000000000000341
results,performance_20251224_081936_model_schedules_m_r_r_t_y.json,combination_21,16.81,568.0,combination_27,16.9,665.0,0.08999999999999986
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_41,21.57,346.0,0.08999999999999986
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_112,21.73,226.0,0.08999999999999986
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_156,21.08,378.0,0.08999999999999986
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_287,21.07,277.0,0.08000000000000185
results,performance_20251224_063243_model_schedules_g_m_r_r_t_x3.json,combination_5,22.88,505.0,combination_10,22.96,711.0,0.08000000000000185
results,performance_20251224_053655_model_schedules_g_m_r_r_s_t_x2.json,combination_9,21.48,255.0,combination_46,21.56,439.0,0.0799999999999983
results,performance_20251229_180806_model_schedules_g_m_r_r_s_s_t_v_y_test.json,combination_25,20.99,198.0,combination_214,21.06,278.0,0.07000000000000028
results,performance_20251224_015924_model_schedules_g_m_r_r_s_s_t_v_y.json,combination_249,23.13,245.0,combination_138,23.19,296.0,0.060000000000002274
results,performance_20251224_065015_model_schedules_g_m_r_t_x2.json,combination_2,24.61,581.0,combination_7,24.67,726.0,0.060000000000002274
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_112,22.39,286.0,0.060000000000002274
results,performance_20251223_153839_model_schedules_g_m_r_r_s_s_t_test.json,combination_23,22.33,179.0,combination_8,22.39,284.0,0.060000000000002274
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_146,21.7,298.0,0.05999999999999872
results,performance_20251224_081936_model_schedules_m_r_r_t_y.json,combination_21,16.81,568.0,combination_7,16.86,767.0,0.05000000000000071
results,performance_20251223_170443_model_schedules_g_m_r_r_s_s_t_v_x2.json,combination_180,21.64,95.0,combination_76,21.69,255.0,0.05000000000000071
results,performance_20251224_015924_model_schedules_g_m_r_r_s_s_t_v_y.json,combination_249,23.13,245.0,combination_10,23.17,312.0,0.0400000000000027
results,performance_20251224_090334_model_schedules_m_r_t_y_x3.json,combination_12,16.31,697.0,combination_15,16.35,771.0,0.0400000000000027
