epoch,util_gpu,util_mem,mem_used_mib,power_w,cpu_pct,cpu_nbusy,ram_used_mib
1783075887.459,38,3,2351,106.3,47.8,12,19296
1783075887.660,38,3,2351,106.3,48.4,12,19294
1783075887.861,38,3,2351,106.3,48.8,12,19295
1783075888.061,38,3,2351,106.8,48.5,12,19295
1783075888.262,38,3,2351,106.8,49.1,12,19292
1783075888.463,46,3,2351,108.0,48.1,12,19293
1783075888.663,46,3,2351,108.0,48.8,12,19293
1783075888.864,46,3,2351,108.0,48.6,12,19293
1783075889.065,46,3,2351,109.3,47.6,12,19293
1783075889.266,46,3,2351,109.3,48.5,12,19293
1783075889.466,49,3,2351,108.6,49.0,12,19293
1783075889.667,49,3,2351,108.6,48.0,12,19293
1783075889.868,49,3,2351,108.6,48.1,12,19293
1783075890.069,49,3,2351,107.4,47.8,12,19292
1783075890.269,49,3,2351,107.4,43.3,11,19292
1783075890.470,26,0,2351,102.3,31.9,9,19293
1783075890.671,26,0,2351,102.3,5.2,1,19294
1783075890.871,26,0,2351,102.3,4.6,1,19295
1783075891.072,26,0,2351,84.1,4.8,1,19295
1783075891.273,26,0,2351,84.1,4.6,1,19295
1783075891.473,5,0,2351,68.0,4.6,1,19295
1783075891.674,5,0,2351,68.0,5.0,1,19295
1783075891.875,5,0,2351,68.0,4.6,1,19295
1783075892.075,5,0,2351,67.7,4.4,1,19295
1783075892.276,5,0,2351,67.7,7.8,1,19295
1783075892.476,12,0,2351,64.5,33.7,8,19292
1783075892.677,12,0,2351,64.5,42.9,10,19292
1783075892.881,12,0,2351,64.5,61.0,14,19295
1783075893.082,12,0,2351,75.3,67.9,18,19296
1783075893.282,12,0,2351,75.3,56.8,14,19296
1783075893.483,43,3,2351,98.9,53.0,13,19296
1783075893.684,43,3,2351,98.9,53.5,13,19296
1783075893.884,43,3,2351,98.9,52.5,13,19296
1783075894.085,43,3,2351,106.9,52.2,13,19296
1783075894.285,43,3,2351,106.9,50.5,12,19296
1783075894.486,49,3,2351,107.0,52.2,12,19298
1783075894.687,49,3,2351,107.0,59.2,16,19298
1783075894.892,49,3,2351,107.0,73.6,21,19298
1783075895.092,49,3,2351,106.7,57.5,12,19298
1783075895.293,49,3,2351,106.7,55.7,12,19299
1783075895.494,43,3,2351,104.0,53.4,12,19295
1783075895.695,43,3,2351,104.0,54.3,11,19295
1783075895.895,43,3,2351,104.0,56.3,13,19295
1783075896.096,43,3,2351,106.1,53.6,12,19295
1783075896.297,43,3,2351,106.1,53.9,12,19295
1783075896.501,44,3,2351,109.2,67.3,17,19295
1783075896.702,44,3,2351,109.2,61.7,14,19296
1783075896.903,44,3,2351,109.2,49.1,11,19300
1783075897.103,44,3,2351,107.5,49.3,12,19307
1783075897.304,44,3,2351,107.5,49.1,12,19307
1783075897.505,45,3,2351,106.1,48.5,12,19305
1783075897.706,45,3,2351,106.1,48.0,12,19305
1783075897.906,45,3,2351,106.1,49.2,12,19307
1783075898.107,45,3,2351,106.9,48.9,12,19307
1783075898.308,45,3,2351,106.9,47.7,12,19307
1783075898.508,43,3,2351,108.0,48.7,12,19307
1783075898.709,43,3,2351,108.0,47.8,12,19307
1783075898.910,43,3,2351,108.0,48.1,12,19308
1783075899.110,43,3,2351,107.4,48.2,12,19308
1783075899.311,43,3,2351,107.4,47.8,12,19307
1783075899.512,43,3,2351,106.4,48.0,12,19307
1783075899.713,43,3,2351,106.4,49.1,12,19307
1783075899.913,43,3,2351,106.4,48.7,12,19307
1783075900.114,43,3,2351,107.7,48.5,12,19307
1783075900.315,43,3,2351,107.7,48.1,12,19307
1783075900.516,44,3,2351,108.3,47.5,12,19307
1783075900.716,44,3,2351,108.3,55.9,14,19307
1783075900.917,44,3,2351,108.3,50.0,12,19308
1783075901.118,44,3,2351,108.4,58.6,12,19312
1783075901.318,44,3,2351,108.4,54.5,12,19313
1783075901.519,39,3,2351,107.3,49.3,12,19313
1783075901.720,39,3,2351,107.3,45.9,11,19309
1783075901.920,39,3,2351,107.3,45.3,11,19308
1783075902.121,39,3,2351,106.0,26.2,9,19307
1783075902.321,39,3,2351,106.0,5.2,1,19307
1783075902.522,0,0,2351,88.7,4.8,1,19307
1783075902.723,0,0,2351,88.7,4.8,1,19307
1783075902.924,0,0,2351,88.7,4.8,1,19307
1783075903.124,0,0,2351,70.8,5.4,1,19308
1783075903.327,0,0,2351,70.8,5.0,1,19308
1783075903.528,11,0,2351,67.8,5.2,1,19308
1783075903.728,11,0,2351,67.8,4.6,1,19308
1783075903.929,11,0,2351,67.8,9.8,1,19309
1783075904.131,11,0,2351,64.0,33.8,8,19309
1783075904.331,11,0,2351,64.0,41.8,8,19321
1783075904.532,0,0,2351,61.1,45.2,12,19325
1783075904.733,0,0,2351,61.1,45.7,12,19325
1783075904.934,0,0,2351,61.1,46.1,12,19325
1783075905.135,0,0,2351,61.6,45.6,12,19325
1783075905.338,0,0,2351,61.6,47.3,12,19325
1783075905.539,6,0,2351,61.1,45.4,12,19331
1783075905.742,6,0,2351,61.1,48.2,11,19336
1783075905.943,6,0,2351,61.1,46.6,11,19346
1783075906.147,6,0,2351,61.7,45.6,12,19351
1783075906.348,6,0,2351,61.7,45.6,12,19351
1783075906.550,12,0,2351,62.0,45.1,12,19351
1783075906.751,12,0,2351,62.0,45.1,11,19353
1783075906.951,12,0,2351,61.6,45.5,12,19365
1783075907.152,12,0,2351,61.6,46.1,12,19367
1783075907.353,12,0,2351,61.6,50.5,12,19360
1783075907.556,12,0,2351,61.5,47.3,12,19365
1783075907.757,12,0,2351,61.5,46.1,12,19361
1783075907.957,12,0,2351,61.5,46.3,12,19362
1783075908.158,12,0,2351,61.5,46.3,12,19369
1783075908.359,12,0,2351,61.5,49.6,13,19371
1783075908.560,12,0,2351,61.7,53.7,13,19371
1783075908.763,12,0,2351,61.7,50.0,13,19382
1783075908.964,12,0,2351,61.3,46.7,12,19382
1783075909.164,12,0,2351,61.3,54.1,14,19382
1783075909.365,12,0,2351,61.3,55.5,14,19383
1783075909.566,11,0,2351,61.2,74.2,18,19384
1783075909.767,11,0,2351,61.2,66.0,19,19383
1783075909.968,11,0,2351,61.0,52.1,14,19384
1783075910.168,11,0,2351,61.0,48.0,12,19384
1783075910.369,11,0,2351,61.0,49.7,13,19384
1783075910.570,6,0,2351,61.3,48.4,12,19392
1783075910.770,6,0,2351,61.3,47.9,13,19396
1783075910.971,6,0,2351,61.5,48.0,12,19407
1783075911.172,6,0,2351,61.5,55.8,13,19409
1783075911.373,6,0,2351,61.5,57.8,14,19409
1783075911.574,6,0,2351,61.6,51.2,12,19409
1783075911.775,6,0,2351,61.6,53.6,12,19410
1783075911.975,6,0,2351,60.7,50.2,12,19410
1783075912.176,6,0,2351,60.7,50.7,12,19410
1783075912.376,6,0,2351,60.7,61.0,16,19410
1783075912.577,6,0,2351,60.7,61.3,14,19412
1783075912.778,6,0,2351,60.7,50.0,12,19411
1783075912.978,6,0,2351,61.0,51.3,12,19411
1783075913.179,6,0,2351,61.0,50.2,12,19419
1783075913.380,6,0,2351,61.0,46.5,11,19427
1783075913.580,6,0,2351,61.3,46.3,12,19433
1783075913.781,6,0,2351,61.3,44.6,11,19435
1783075913.982,6,0,2351,61.3,41.7,10,19436
1783075914.183,6,0,2351,61.3,38.6,9,19436
1783075914.383,6,0,2351,61.3,29.7,8,19436
1783075914.584,6,0,2351,61.1,5.0,1,19436
1783075914.785,6,0,2351,61.1,4.6,1,19436
1783075914.985,6,0,2351,61.0,5.0,1,19436
1783075915.186,6,0,2351,61.0,4.6,1,19436
1783075915.387,6,0,2351,61.0,4.8,1,19436
1783075915.587,6,0,2351,60.8,4.8,1,19436
1783075915.788,6,0,2351,60.8,4.6,1,19436
1783075915.989,6,0,2351,61.5,30.2,8,19374
1783075916.190,6,0,2351,61.5,37.6,8,19402
1783075916.390,6,0,2351,61.5,46.3,12,19417
1783075916.591,0,0,2351,61.7,45.3,12,19420
1783075916.792,0,0,2351,61.7,46.1,12,19408
1783075916.992,0,0,2351,61.8,45.0,12,19410
1783075917.193,0,0,2351,61.8,46.2,12,19415
1783075917.393,0,0,2351,61.8,45.6,12,19426
1783075917.594,1,0,2351,61.6,45.7,12,19426
1783075917.795,1,0,2351,61.6,44.9,12,19437
1783075917.995,1,0,2351,61.6,45.5,12,19444
1783075918.196,1,0,2351,61.6,46.4,12,19444
1783075918.397,1,0,2351,61.6,46.0,12,19446
1783075918.597,1,0,2351,61.7,45.7,12,19446
1783075918.798,1,0,2351,61.7,45.4,12,19444
1783075918.998,1,0,2351,61.7,46.5,12,19444
1783075919.199,1,0,2351,61.7,46.0,12,19444
1783075919.400,1,0,2351,61.7,45.5,12,19444
1783075919.600,5,0,2351,51.6,45.9,12,19451
1783075919.801,5,0,2351,51.6,46.5,12,19449
1783075920.001,5,0,2351,33.7,45.9,12,19449
1783075920.202,5,0,2351,33.7,46.4,12,19449
1783075920.403,5,0,2351,33.7,46.0,12,19450
1783075920.603,13,1,2351,22.9,45.5,12,19450
1783075920.804,13,1,2351,22.9,45.8,12,19448
1783075921.005,13,1,2351,19.9,45.7,12,19448
1783075921.205,13,1,2351,19.9,46.1,12,19448
1783075921.406,13,1,2351,19.9,45.1,12,19448
1783075921.607,4,0,2351,18.1,46.8,12,19448
1783075921.807,4,0,2351,18.1,45.2,12,19447
1783075922.008,4,0,2351,17.9,45.0,12,19451
1783075922.208,4,0,2351,17.9,46.4,12,19454
1783075922.409,4,0,2351,17.9,45.6,12,19454
1783075922.610,4,0,2351,22.5,45.4,12,19455
1783075922.810,4,0,2351,22.5,45.8,12,19453
1783075923.011,4,0,2351,22.0,46.4,12,19453
1783075923.212,4,0,2351,22.0,46.0,12,19453
1783075923.412,4,0,2351,22.0,46.0,12,19461
1783075923.613,14,1,2351,15.5,45.2,12,19462
1783075923.813,14,1,2351,15.5,45.2,12,19460
1783075924.014,14,1,2351,12.8,46.0,12,19460
1783075924.215,14,1,2351,12.8,45.6,12,19460
1783075924.415,14,1,2351,12.8,46.4,12,19460
1783075924.616,6,1,2351,13.0,45.5,12,19460
1783075924.817,6,1,2351,13.0,44.4,11,19459
1783075925.017,6,1,2351,13.9,41.9,11,19459
1783075925.218,6,1,2351,13.9,43.3,11,19459
1783075925.418,6,1,2351,13.9,40.4,9,19459
1783075925.619,6,1,2351,15.6,36.9,9,19459
1783075925.820,6,1,2351,15.6,11.7,2,19459
1783075926.021,6,1,2351,19.4,26.0,6,19460
1783075926.222,6,1,2351,19.4,12.8,3,19460
1783075926.423,6,1,2351,19.4,9.2,2,19460
1783075926.623,12,1,2351,20.8,8.9,2,19460
1783075926.824,12,1,2351,20.8,7.9,2,19460
1783075927.025,12,1,2351,17.2,5.4,1,19462
1783075927.228,12,1,2351,17.2,30.8,8,19434
1783075927.429,12,1,2351,17.2,53.5,12,19434
1783075927.629,6,1,2351,16.2,53.2,11,19418
1783075927.830,6,1,2351,16.2,50.6,11,19421
1783075928.030,6,1,2351,14.7,50.2,12,19442
1783075928.231,6,1,2351,14.7,54.4,12,19443
1783075928.431,6,1,2351,14.7,51.6,11,19453
1783075928.632,6,0,2351,14.8,50.0,12,19454
1783075928.832,6,0,2351,14.8,69.1,17,19453
1783075929.032,6,0,2351,15.5,56.4,12,19447
1783075929.233,6,0,2351,15.5,48.8,12,19454
1783075929.434,6,0,2351,15.5,45.2,12,19454
1783075929.634,0,0,2351,13.6,44.8,11,19448
1783075929.835,0,0,2351,13.6,44.5,12,19447
1783075930.036,0,0,2351,14.1,45.2,12,19447
1783075930.238,0,0,2351,14.1,45.6,12,19447
1783075930.438,0,0,2351,14.1,45.2,12,19447
1783075930.639,0,1,2351,13.9,46.1,12,19442
1783075930.840,0,1,2351,13.9,44.5,12,19442
1783075931.043,0,1,2351,15.2,48.4,13,19441
1783075931.244,0,1,2351,15.2,44.8,11,19445
1783075931.445,0,1,2351,15.2,46.2,12,19445
1783075931.646,4,1,2351,14.9,45.0,12,19445
1783075931.846,4,1,2351,14.9,44.9,12,19445
1783075932.050,4,1,2351,14.7,45.0,12,19445
1783075932.251,4,1,2351,14.7,45.9,12,19445
1783075932.453,4,1,2351,14.7,44.9,9,19446
1783075932.656,6,0,2351,15.6,44.7,12,19446
1783075932.857,6,0,2351,15.6,44.6,12,19446
1783075933.057,6,0,2351,17.5,44.5,12,19448
1783075933.258,6,0,2351,17.5,48.4,12,19448
1783075933.459,6,1,2351,17.4,45.7,12,19450
1783075933.660,6,1,2351,17.4,45.2,12,19459
1783075933.861,6,1,2351,17.4,44.8,12,19460
1783075934.063,6,1,2351,18.3,45.7,12,19464
1783075934.264,6,1,2351,18.3,44.6,12,19495
1783075934.464,6,1,2351,19.9,45.2,11,19508
1783075934.665,6,1,2351,19.9,45.1,12,19508
1783075934.868,6,1,2351,19.9,45.7,12,19508
1783075935.069,6,1,2351,20.9,45.2,12,19508
1783075935.269,6,1,2351,20.9,44.5,12,19508
1783075935.470,12,1,2351,19.3,46.2,12,19509
1783075935.671,12,1,2351,19.3,45.2,12,19509
1783075935.871,12,1,2351,19.3,45.0,12,19510
1783075936.073,12,1,2351,19.3,45.0,12,19512
1783075936.273,12,1,2351,19.3,45.9,12,19510
1783075936.476,6,1,2351,23.4,44.6,11,19515
1783075936.676,6,1,2351,23.4,45.3,11,19512
1783075936.877,6,1,2351,23.4,39.6,10,19513
1783075937.078,6,1,2351,19.5,37.0,9,19513
1783075937.278,6,1,2351,19.5,26.3,8,19522
1783075937.479,13,1,2351,17.8,5.1,1,19522
1783075937.680,13,1,2351,17.8,4.6,1,19522
1783075937.881,13,1,2351,17.8,4.4,1,19522
1783075938.082,13,1,2351,17.9,5.0,1,19522
1783075938.282,13,1,2351,17.9,4.4,1,19522
1783075938.483,6,1,2351,16.8,4.6,1,19522
