# provenance: {"generated_at": "2026-07-29T18:41:17+09:00", "git_commit": "c37c5bd761fbbe8ea50202b2aca82eb9b17fca1b (pre-commit HEAD)", "alpha": 0.3, "beta": 1.0, "seed": 42, "input_data": ["/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_gpu/performance_gpu_full540.json", "/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_npu/performance_npu_full540.json"], "experiment": "P6 view-level oof"}
platform,combination,model,dev,eff_fps,ratio_raw,target,pred
npu,combination_439,resnet50,cpu,157.332,0.0318,0.0318,0.0376
npu,combination_439,yolo11n,cpu,85.222,0.0551,0.0551,0.0490
npu,combination_439,yolo11s,cpu,44.928,0.0472,0.0472,0.0470
npu,combination_439,yolo11m,npu,36.212,0.5366,0.5366,0.4510
npu,combination_440,mobilenet_v2,npu,907.441,0.0749,0.0749,0.0827
npu,combination_440,resnet50,npu,314.664,0.2165,0.2165,0.2274
npu,combination_440,yolo11n,cpu,85.222,0.0679,0.0679,0.0657
npu,combination_440,yolo11s,cpu,44.928,0.0625,0.0625,0.0696
npu,combination_440,yolo11m,cpu,18.106,0.0768,0.0768,0.0762
npu,combination_467,mobilenet_v2,cpu,814.332,0.0458,0.0458,0.0432
npu,combination_467,resnet50,cpu,157.332,0.0347,0.0347,0.0373
npu,combination_467,yolo11n,npu,255.666,0.0764,0.0764,0.1278
npu,combination_467,yolo11s,cpu,44.928,0.0463,0.0463,0.0511
npu,combination_467,yolo11m,cpu,18.106,0.0541,0.0541,0.0500
npu,combination_451,mobilenet_v2,cpu,814.332,0.0470,0.0470,0.0438
npu,combination_451,resnet50,cpu,157.332,0.0338,0.0338,0.0387
npu,combination_451,yolo11n,npu,170.444,0.1052,0.1052,0.0803
npu,combination_451,yolo11s,cpu,44.928,0.0465,0.0465,0.0473
npu,combination_451,yolo11m,cpu,18.106,0.0541,0.0541,0.0559
npu,combination_463,mobilenet_v2,npu,907.441,0.0681,0.0681,0.0594
npu,combination_463,resnet50,cpu,157.332,0.0382,0.0382,0.0369
npu,combination_463,yolo11n,cpu,85.222,0.0541,0.0541,0.0519
npu,combination_463,yolo11s,cpu,44.928,0.0421,0.0421,0.0496
npu,combination_463,yolo11m,cpu,18.106,0.0547,0.0547,0.0482
npu,combination_466,mobilenet_v2,cpu,814.332,0.1173,0.1173,0.1061
npu,combination_466,resnet50,npu,471.996,0.2042,0.2042,0.1380
npu,combination_466,yolo11n,npu,255.666,0.1470,0.1470,0.1277
npu,combination_466,yolo11s,npu,134.784,0.2675,0.2675,0.2539
npu,combination_466,yolo11m,npu,54.318,0.6270,0.6270,0.5163
npu,combination_464,mobilenet_v2,npu,907.441,0.0700,0.0700,0.0743
npu,combination_464,resnet50,cpu,157.332,0.0529,0.0529,0.0510
npu,combination_464,yolo11n,cpu,85.222,0.0637,0.0637,0.0624
npu,combination_464,yolo11s,npu,134.784,0.2080,0.2080,0.1858
npu,combination_464,yolo11m,cpu,18.106,0.0790,0.0790,0.0668
npu,combination_456,mobilenet_v2,npu,907.441,0.0760,0.0760,0.0673
npu,combination_456,resnet50,npu,471.996,0.1467,0.1467,0.1577
npu,combination_456,yolo11n,cpu,85.222,0.0698,0.0698,0.0611
npu,combination_456,yolo11s,cpu,44.928,0.0621,0.0621,0.0587
npu,combination_456,yolo11m,cpu,18.106,0.0773,0.0773,0.0652
npu,combination_458,mobilenet_v2,npu,907.441,0.1014,0.1014,0.0876
npu,combination_458,resnet50,cpu,157.332,0.2952,0.2952,0.3426
npu,combination_458,yolo11n,npu,255.666,0.1539,0.1539,0.1306
npu,combination_458,yolo11s,npu,134.784,0.2825,0.2825,0.2548
npu,combination_458,yolo11m,npu,54.318,0.6486,0.6486,0.5107
npu,combination_437,mobilenet_v2,cpu,814.332,0.0285,0.0285,0.0415
npu,combination_437,resnet50,cpu,157.332,0.0292,0.0292,0.0282
npu,combination_437,yolo11n,cpu,85.222,0.0428,0.0428,0.0430
npu,combination_437,yolo11s,cpu,44.928,0.0358,0.0358,0.0417
npu,combination_437,yolo11m,cpu,18.106,0.0436,0.0436,0.0414
npu,combination_421,mobilenet_v2,cpu,814.332,0.0303,0.0303,0.0347
npu,combination_421,resnet50,cpu,157.332,0.0293,0.0293,0.0337
npu,combination_421,yolo11n,cpu,85.222,0.0435,0.0435,0.0457
npu,combination_421,yolo11s,cpu,44.928,0.0372,0.0372,0.0382
npu,combination_421,yolo11m,cpu,18.106,0.0436,0.0436,0.0460
npu,combination_424,mobilenet_v2,npu,814.332,0.0806,0.0806,0.0793
npu,combination_424,resnet50,npu,157.332,0.4024,0.4024,0.3976
npu,combination_424,yolo11n,cpu,85.222,0.0712,0.0712,0.0719
npu,combination_424,yolo11s,cpu,44.928,0.0590,0.0590,0.0615
npu,combination_424,yolo11m,cpu,18.106,0.0795,0.0795,0.0775
npu,combination_445,mobilenet_v2,cpu,814.332,0.0733,0.0733,0.0792
npu,combination_445,resnet50,npu,314.664,0.2393,0.2393,0.2354
npu,combination_445,yolo11n,cpu,85.222,0.1287,0.1287,0.1169
npu,combination_445,yolo11s,npu,89.856,0.3693,0.3693,0.3710
npu,combination_445,yolo11m,npu,36.212,0.7843,0.7843,0.6075
npu,combination_426,mobilenet_v2,npu,814.332,0.1165,0.1165,0.1086
npu,combination_426,resnet50,cpu,157.332,0.3309,0.3309,0.3291
npu,combination_426,yolo11n,npu,85.222,0.4664,0.4664,0.4595
npu,combination_426,yolo11s,npu,44.928,0.8485,0.8485,0.8449
npu,combination_426,yolo11m,npu,18.106,0.9273,0.9273,0.9503
npu,combination_422,mobilenet_v2,npu,814.332,0.1677,0.1677,0.1564
npu,combination_422,resnet50,npu,157.332,0.7559,0.7559,0.7573
npu,combination_422,yolo11n,npu,85.222,0.8786,0.8786,0.8132
npu,combination_422,yolo11s,npu,44.928,0.9286,0.9286,0.9211
npu,combination_422,yolo11m,npu,18.106,0.9698,0.9698,0.9543
npu,combination_438,mobilenet_v2,npu,907.441,0.1473,0.1473,0.1315
npu,combination_438,resnet50,npu,314.664,0.4247,0.4247,0.4322
npu,combination_438,yolo11n,npu,170.444,0.4293,0.4293,0.4452
npu,combination_438,yolo11s,npu,89.856,0.7792,0.7792,0.7821
npu,combination_438,yolo11m,npu,36.212,0.9395,0.9395,0.8935
npu,combination_452,mobilenet_v2,npu,907.441,0.0717,0.0717,0.0853
npu,combination_452,resnet50,cpu,157.332,0.0507,0.0507,0.0541
npu,combination_452,yolo11n,npu,170.444,0.1586,0.1586,0.2082
npu,combination_452,yolo11s,cpu,44.928,0.0594,0.0594,0.0691
npu,combination_452,yolo11m,cpu,18.106,0.0779,0.0779,0.0763
npu,combination_461,mobilenet_v2,cpu,814.332,0.0691,0.0691,0.0781
npu,combination_461,resnet50,npu,471.996,0.1546,0.1546,0.1417
npu,combination_461,yolo11n,cpu,85.222,0.1375,0.1375,0.1155
npu,combination_461,yolo11s,npu,134.784,0.2457,0.2457,0.2094
npu,combination_461,yolo11m,npu,54.318,0.5238,0.5238,0.4365
npu,combination_444,mobilenet_v2,cpu,814.332,0.0558,0.0558,0.0540
npu,combination_444,resnet50,cpu,157.332,0.0486,0.0486,0.0525
npu,combination_444,yolo11n,npu,170.444,0.1637,0.1637,0.1960
npu,combination_444,yolo11s,npu,89.856,0.2624,0.2624,0.3591
npu,combination_444,yolo11m,cpu,18.106,0.0784,0.0784,0.0751
npu,combination_448,mobilenet_v2,npu,907.441,0.0722,0.0722,0.0839
npu,combination_448,resnet50,cpu,157.332,0.0512,0.0512,0.0543
npu,combination_448,yolo11n,cpu,85.222,0.0698,0.0698,0.0657
npu,combination_448,yolo11s,npu,89.856,0.3194,0.3194,0.3642
npu,combination_448,yolo11m,cpu,18.106,0.0718,0.0718,0.0762
npu,combination_455,mobilenet_v2,cpu,814.332,0.0480,0.0480,0.0459
npu,combination_455,resnet50,cpu,157.332,0.0344,0.0344,0.0401
npu,combination_455,yolo11n,cpu,85.222,0.0560,0.0560,0.0547
npu,combination_455,yolo11s,cpu,44.928,0.0438,0.0438,0.0521
npu,combination_455,yolo11m,npu,54.318,0.3413,0.3413,0.2918
npu,combination_449,mobilenet_v2,npu,907.441,0.0859,0.0859,0.0773
npu,combination_449,resnet50,npu,314.664,0.2477,0.2477,0.2335
npu,combination_449,yolo11n,cpu,85.222,0.1149,0.1149,0.1152
npu,combination_449,yolo11s,cpu,44.928,0.1011,0.1011,0.1188
npu,combination_449,yolo11m,npu,36.212,0.7821,0.7821,0.5875
npu,combination_431,mobilenet_v2,npu,814.332,0.0771,0.0771,0.0719
npu,combination_431,resnet50,cpu,157.332,0.0353,0.0353,0.0379
npu,combination_431,yolo11n,cpu,85.222,0.0493,0.0493,0.0553
npu,combination_431,yolo11s,cpu,44.928,0.0441,0.0441,0.0483
npu,combination_431,yolo11m,cpu,18.106,0.0541,0.0541,0.0564
npu,combination_443,mobilenet_v2,cpu,814.332,0.0461,0.0461,0.0439
npu,combination_443,resnet50,npu,314.664,0.2091,0.2091,0.2317
npu,combination_443,yolo11n,cpu,85.222,0.0482,0.0482,0.0496
npu,combination_443,yolo11s,cpu,44.928,0.0432,0.0432,0.0475
npu,combination_443,yolo11m,cpu,18.106,0.0563,0.0563,0.0561
npu,combination_453,mobilenet_v2,cpu,814.332,0.0309,0.0309,0.0345
npu,combination_453,resnet50,cpu,157.332,0.0288,0.0288,0.0290
npu,combination_453,yolo11n,cpu,85.222,0.0400,0.0400,0.0403
npu,combination_453,yolo11s,cpu,44.928,0.0356,0.0356,0.0402
npu,combination_453,yolo11m,cpu,18.106,0.0431,0.0431,0.0395
npu,combination_457,mobilenet_v2,cpu,814.332,0.0691,0.0691,0.0739
npu,combination_457,resnet50,npu,471.996,0.1578,0.1578,0.1485
npu,combination_457,yolo11n,npu,255.666,0.1293,0.1293,0.1397
npu,combination_457,yolo11s,npu,134.784,0.2385,0.2385,0.2117
npu,combination_457,yolo11m,cpu,18.106,0.1403,0.1403,0.1257
npu,combination_468,mobilenet_v2,npu,907.441,0.0771,0.0771,0.0656
npu,combination_468,resnet50,cpu,157.332,0.0540,0.0540,0.0487
npu,combination_468,yolo11n,npu,255.666,0.1040,0.1040,0.1418
npu,combination_468,yolo11s,cpu,44.928,0.0597,0.0597,0.0587
npu,combination_468,yolo11m,cpu,18.106,0.0724,0.0724,0.0656
npu,combination_427,mobilenet_v2,cpu,814.332,0.0476,0.0476,0.0456
npu,combination_427,resnet50,npu,157.332,0.3888,0.3888,0.3254
npu,combination_427,yolo11n,cpu,85.222,0.0447,0.0447,0.0571
npu,combination_427,yolo11s,cpu,44.928,0.0481,0.0481,0.0494
npu,combination_427,yolo11m,cpu,18.106,0.0563,0.0563,0.0583
npu,combination_462,mobilenet_v2,npu,907.441,0.1022,0.1022,0.0861
npu,combination_462,resnet50,npu,471.996,0.1965,0.1965,0.1373
npu,combination_462,yolo11n,npu,255.666,0.1510,0.1510,0.1284
npu,combination_462,yolo11s,npu,134.784,0.2846,0.2846,0.2552
npu,combination_462,yolo11m,cpu,18.106,0.4474,0.4474,0.4506
npu,combination_430,mobilenet_v2,npu,814.332,0.1122,0.1122,0.1195
npu,combination_430,resnet50,npu,157.332,0.5526,0.5526,0.5791
npu,combination_430,yolo11n,npu,85.222,0.4667,0.4667,0.5053
npu,combination_430,yolo11s,npu,44.928,0.8204,0.8204,0.8476
npu,combination_430,yolo11m,cpu,18.106,0.4601,0.4601,0.4843
npu,combination_454,mobilenet_v2,npu,907.441,0.1474,0.1474,0.1240
npu,combination_454,resnet50,npu,471.996,0.2834,0.2834,0.2171
npu,combination_454,yolo11n,npu,255.666,0.2758,0.2758,0.2176
npu,combination_454,yolo11s,npu,134.784,0.4995,0.4995,0.4829
npu,combination_454,yolo11m,npu,54.318,0.9096,0.9096,0.7685
npu,combination_441,mobilenet_v2,cpu,814.332,0.0670,0.0670,0.0786
npu,combination_441,resnet50,npu,314.664,0.2380,0.2380,0.2342
npu,combination_441,yolo11n,npu,170.444,0.2062,0.2062,0.2119
npu,combination_441,yolo11s,npu,89.856,0.3599,0.3599,0.3679
npu,combination_441,yolo11m,cpu,18.106,0.1381,0.1381,0.1323
npu,combination_429,mobilenet_v2,cpu,814.332,0.0741,0.0741,0.0738
npu,combination_429,resnet50,npu,157.332,0.4686,0.4686,0.4725
npu,combination_429,yolo11n,cpu,85.222,0.1308,0.1308,0.1288
npu,combination_429,yolo11s,npu,44.928,0.7416,0.7416,0.7063
npu,combination_429,yolo11m,npu,18.106,0.8898,0.8898,0.8946
npu,combination_423,mobilenet_v2,cpu,814.332,0.0436,0.0436,0.0465
npu,combination_423,resnet50,cpu,157.332,0.0384,0.0384,0.0396
npu,combination_423,yolo11n,cpu,85.222,0.0515,0.0515,0.0563
npu,combination_423,yolo11s,cpu,44.928,0.0474,0.0474,0.0485
npu,combination_423,yolo11m,npu,18.106,0.8693,0.8693,0.8042
npu,combination_450,mobilenet_v2,cpu,814.332,0.1166,0.1166,0.1143
npu,combination_450,resnet50,npu,314.664,0.3048,0.3048,0.3020
npu,combination_450,yolo11n,npu,170.444,0.2206,0.2206,0.2850
npu,combination_450,yolo11s,npu,89.856,0.3813,0.3813,0.4322
npu,combination_450,yolo11m,npu,36.212,0.9005,0.9005,0.6375
npu,combination_436,mobilenet_v2,npu,814.332,0.0801,0.0801,0.0807
npu,combination_436,resnet50,cpu,157.332,0.0524,0.0524,0.0531
npu,combination_436,yolo11n,npu,85.222,0.3277,0.3277,0.3251
npu,combination_436,yolo11s,cpu,44.928,0.0552,0.0552,0.0641
npu,combination_436,yolo11m,cpu,18.106,0.0790,0.0790,0.0753
npu,combination_442,mobilenet_v2,npu,907.441,0.1053,0.1053,0.0824
npu,combination_442,resnet50,cpu,157.332,0.3077,0.3077,0.3613
npu,combination_442,yolo11n,npu,170.444,0.2310,0.2310,0.2911
npu,combination_442,yolo11s,npu,89.856,0.4228,0.4228,0.4545
npu,combination_442,yolo11m,npu,36.212,0.8892,0.8892,0.6613
npu,combination_434,mobilenet_v2,cpu,814.332,0.1200,0.1200,0.1105
npu,combination_434,resnet50,npu,157.332,0.5755,0.5755,0.5519
npu,combination_434,yolo11n,npu,85.222,0.4465,0.4465,0.4669
npu,combination_434,yolo11s,npu,44.928,0.8202,0.8202,0.8413
npu,combination_434,yolo11m,npu,18.106,0.9461,0.9461,0.9639
npu,combination_432,mobilenet_v2,npu,814.332,0.0784,0.0784,0.0766
npu,combination_432,resnet50,cpu,157.332,0.0528,0.0528,0.0505
npu,combination_432,yolo11n,cpu,85.222,0.0669,0.0669,0.0721
npu,combination_432,yolo11s,npu,44.928,0.5903,0.5903,0.5479
npu,combination_432,yolo11m,cpu,18.106,0.0757,0.0757,0.0769
npu,combination_433,mobilenet_v2,npu,814.332,0.0995,0.0995,0.0921
npu,combination_433,resnet50,npu,157.332,0.4856,0.4856,0.4879
npu,combination_433,yolo11n,cpu,85.222,0.1157,0.1157,0.1225
npu,combination_433,yolo11s,cpu,44.928,0.1102,0.1102,0.1056
npu,combination_433,yolo11m,npu,18.106,0.9036,0.9036,0.9081
npu,combination_459,mobilenet_v2,cpu,814.332,0.0473,0.0473,0.0435
npu,combination_459,resnet50,npu,471.996,0.1314,0.1314,0.1620
npu,combination_459,yolo11n,cpu,85.222,0.0519,0.0519,0.0529
npu,combination_459,yolo11s,cpu,44.928,0.0465,0.0465,0.0514
npu,combination_459,yolo11m,cpu,18.106,0.0519,0.0519,0.0503
npu,combination_425,mobilenet_v2,cpu,814.332,0.0717,0.0717,0.0748
npu,combination_425,resnet50,npu,157.332,0.4475,0.4475,0.4704
npu,combination_425,yolo11n,npu,85.222,0.4297,0.4297,0.3785
npu,combination_425,yolo11s,npu,44.928,0.6702,0.6702,0.6644
npu,combination_425,yolo11m,cpu,18.106,0.1359,0.1359,0.1475
npu,combination_435,mobilenet_v2,cpu,814.332,0.0474,0.0474,0.0471
npu,combination_435,resnet50,cpu,157.332,0.0378,0.0378,0.0401
npu,combination_435,yolo11n,npu,85.222,0.2429,0.2429,0.2569
npu,combination_435,yolo11s,cpu,44.928,0.0465,0.0465,0.0495
npu,combination_435,yolo11m,cpu,18.106,0.0442,0.0442,0.0579
npu,combination_428,mobilenet_v2,cpu,814.332,0.0460,0.0460,0.0582
npu,combination_428,resnet50,cpu,157.332,0.0474,0.0474,0.0541
npu,combination_428,yolo11n,npu,85.222,0.3310,0.3310,0.3037
npu,combination_428,yolo11s,npu,44.928,0.6522,0.6522,0.5300
npu,combination_428,yolo11m,cpu,18.106,0.0790,0.0790,0.0793
npu,combination_280,mobilenet_v2,npu,907.441,0.0505,0.0505,0.0514
npu,combination_280,resnet50,cpu,157.332,0.0442,0.0442,0.0464
npu,combination_280,yolo11s,cpu,44.928,0.0565,0.0565,0.0573
npu,combination_280,yolo11m,cpu,18.106,0.0729,0.0729,0.0716
npu,combination_266,mobilenet_v2,npu,907.441,0.0670,0.0670,0.0622
npu,combination_266,resnet50,npu,235.998,0.2501,0.2501,0.2187
npu,combination_266,yolo11s,cpu,44.928,0.4788,0.4788,0.4741
npu,combination_266,yolo11m,npu,27.159,0.7106,0.7106,0.7224
npu,combination_267,mobilenet_v2,npu,907.441,0.0558,0.0558,0.0594
npu,combination_267,resnet50,cpu,157.332,0.0325,0.0325,0.0369
npu,combination_267,yolo11s,cpu,44.928,0.0410,0.0410,0.0462
npu,combination_267,yolo11m,cpu,18.106,0.0519,0.0519,0.0531
npu,combination_285,mobilenet_v2,npu,907.441,0.0527,0.0527,0.0570
npu,combination_285,resnet50,cpu,157.332,0.0795,0.0795,0.0833
npu,combination_285,yolo11s,cpu,44.928,0.0970,0.0970,0.1060
npu,combination_285,yolo11m,npu,36.212,0.5145,0.5145,0.5835
npu,combination_259,mobilenet_v2,cpu,814.332,0.0414,0.0414,0.0395
npu,combination_259,resnet50,cpu,157.332,0.0324,0.0324,0.0324
npu,combination_259,yolo11s,cpu,44.928,0.0421,0.0421,0.0426
npu,combination_259,yolo11m,npu,27.159,0.6149,0.6149,0.5425
npu,combination_260,mobilenet_v2,cpu,814.332,0.0499,0.0499,0.0514
npu,combination_260,resnet50,npu,235.998,0.1942,0.1942,0.1778
npu,combination_260,yolo11s,cpu,44.928,0.0599,0.0599,0.0604
npu,combination_260,yolo11m,cpu,18.106,0.0718,0.0718,0.0737
npu,combination_287,mobilenet_v2,cpu,814.332,0.0374,0.0374,0.0431
npu,combination_287,resnet50,cpu,157.332,0.0314,0.0314,0.0371
npu,combination_287,yolo11s,npu,89.856,0.1907,0.1907,0.2024
npu,combination_287,yolo11m,cpu,18.106,0.0585,0.0585,0.0518
npu,combination_271,mobilenet_v2,cpu,814.332,0.0400,0.0400,0.0403
npu,combination_271,resnet50,cpu,157.332,0.0308,0.0308,0.0343
npu,combination_271,yolo11s,npu,67.392,0.2521,0.2521,0.2309
npu,combination_271,yolo11m,cpu,18.106,0.0536,0.0536,0.0508
npu,combination_283,mobilenet_v2,npu,907.441,0.0535,0.0535,0.0585
npu,combination_283,resnet50,cpu,157.332,0.0317,0.0317,0.0325
npu,combination_283,yolo11s,cpu,44.928,0.0425,0.0425,0.0401
npu,combination_283,yolo11m,cpu,18.106,0.0514,0.0514,0.0485
npu,combination_286,mobilenet_v2,npu,907.441,0.0596,0.0596,0.0641
npu,combination_286,resnet50,cpu,157.332,0.3936,0.3936,0.3869
npu,combination_286,yolo11s,npu,89.856,0.2340,0.2340,0.2785
npu,combination_286,yolo11m,npu,36.212,0.5468,0.5468,0.5927
npu,combination_284,mobilenet_v2,cpu,814.332,0.0530,0.0530,0.0516
npu,combination_284,resnet50,npu,314.664,0.1588,0.1588,0.1560
npu,combination_284,yolo11s,npu,89.856,0.2209,0.2209,0.2235
npu,combination_284,yolo11m,cpu,18.106,0.0740,0.0740,0.0753
npu,combination_276,mobilenet_v2,cpu,814.332,0.0511,0.0511,0.0492
npu,combination_276,resnet50,npu,314.664,0.1341,0.1341,0.1407
npu,combination_276,yolo11s,cpu,44.928,0.0568,0.0568,0.0573
npu,combination_276,yolo11m,cpu,18.106,0.0707,0.0707,0.0729
npu,combination_278,mobilenet_v2,npu,907.441,0.0832,0.0832,0.0845
npu,combination_278,resnet50,npu,314.664,0.2389,0.2389,0.2249
npu,combination_278,yolo11s,npu,89.856,0.4232,0.4232,0.4266
npu,combination_278,yolo11m,npu,36.212,0.7448,0.7448,0.7427
npu,combination_257,mobilenet_v2,cpu,814.332,0.0300,0.0300,0.0291
npu,combination_257,resnet50,cpu,157.332,0.0245,0.0245,0.0228
npu,combination_257,yolo11s,cpu,44.928,0.0354,0.0354,0.0318
npu,combination_257,yolo11m,cpu,18.106,0.0409,0.0409,0.0381
npu,combination_241,mobilenet_v2,cpu,814.332,0.0316,0.0316,0.0355
npu,combination_241,resnet50,cpu,157.332,0.0270,0.0270,0.0260
npu,combination_241,yolo11s,cpu,44.928,0.0343,0.0343,0.0346
npu,combination_241,yolo11m,cpu,18.106,0.0442,0.0442,0.0420
npu,combination_244,mobilenet_v2,cpu,814.332,0.0549,0.0549,0.0558
npu,combination_244,resnet50,npu,157.332,0.3247,0.3247,0.3070
npu,combination_244,yolo11s,cpu,44.928,0.0623,0.0623,0.0636
npu,combination_244,yolo11m,cpu,18.106,0.0712,0.0712,0.0723
npu,combination_265,mobilenet_v2,cpu,814.332,0.0842,0.0842,0.0913
npu,combination_265,resnet50,npu,235.998,0.2727,0.2727,0.2283
npu,combination_265,yolo11s,npu,67.392,0.4110,0.4110,0.3525
npu,combination_265,yolo11m,npu,27.159,0.7994,0.7994,0.7302
npu,combination_246,mobilenet_v2,npu,814.332,0.1126,0.1126,0.1132
npu,combination_246,resnet50,npu,157.332,0.5370,0.5370,0.5306
npu,combination_246,yolo11s,npu,44.928,0.7841,0.7841,0.7600
npu,combination_246,yolo11m,npu,18.106,0.9605,0.9605,0.9562
npu,combination_242,mobilenet_v2,npu,814.332,0.1014,0.1014,0.0994
npu,combination_242,resnet50,npu,157.332,0.4534,0.4534,0.4373
npu,combination_242,yolo11s,npu,44.928,0.6584,0.6584,0.6759
npu,combination_242,yolo11m,npu,18.106,0.9461,0.9461,0.9356
npu,combination_258,mobilenet_v2,npu,907.441,0.0722,0.0722,0.0620
npu,combination_258,resnet50,npu,235.998,0.2759,0.2759,0.2251
npu,combination_258,yolo11s,npu,67.392,0.4877,0.4877,0.4300
npu,combination_258,yolo11m,npu,27.159,0.7441,0.7441,0.7133
npu,combination_272,mobilenet_v2,npu,907.441,0.0597,0.0597,0.0627
npu,combination_272,resnet50,npu,235.998,0.2250,0.2250,0.2001
npu,combination_272,yolo11s,cpu,44.928,0.0583,0.0583,0.0614
npu,combination_272,yolo11m,cpu,18.106,0.0724,0.0724,0.0754
npu,combination_281,mobilenet_v2,cpu,814.332,0.0841,0.0841,0.0836
npu,combination_281,resnet50,npu,314.664,0.1926,0.1926,0.1897
npu,combination_281,yolo11s,npu,89.856,0.2953,0.2953,0.2756
npu,combination_281,yolo11m,npu,36.212,0.6630,0.6630,0.6342
npu,combination_264,mobilenet_v2,npu,907.441,0.0536,0.0536,0.0505
npu,combination_264,resnet50,cpu,157.332,0.0474,0.0474,0.0507
npu,combination_264,yolo11s,cpu,44.928,0.0583,0.0583,0.0621
npu,combination_264,yolo11m,cpu,18.106,0.0679,0.0679,0.0749
npu,combination_268,mobilenet_v2,cpu,814.332,0.0530,0.0530,0.0540
npu,combination_268,resnet50,npu,235.998,0.2261,0.2261,0.1864
npu,combination_268,yolo11s,npu,67.392,0.3158,0.3158,0.2846
npu,combination_268,yolo11m,cpu,18.106,0.0768,0.0768,0.0780
npu,combination_275,mobilenet_v2,cpu,814.332,0.0427,0.0427,0.0407
npu,combination_275,resnet50,cpu,157.332,0.0341,0.0341,0.0346
npu,combination_275,yolo11s,cpu,44.928,0.0461,0.0461,0.0404
npu,combination_275,yolo11m,npu,36.212,0.4446,0.4446,0.4638
npu,combination_269,mobilenet_v2,npu,907.441,0.0612,0.0612,0.0630
npu,combination_269,resnet50,cpu,157.332,0.0815,0.0815,0.0880
npu,combination_269,yolo11s,cpu,44.928,0.0937,0.0937,0.1063
npu,combination_269,yolo11m,npu,27.159,0.7287,0.7287,0.7215
npu,combination_251,mobilenet_v2,npu,814.332,0.0616,0.0616,0.0821
npu,combination_251,resnet50,cpu,157.332,0.0303,0.0303,0.0324
npu,combination_251,yolo11s,cpu,44.928,0.0452,0.0452,0.0452
npu,combination_251,yolo11m,cpu,18.106,0.0552,0.0552,0.0521
npu,combination_263,mobilenet_v2,cpu,814.332,0.0397,0.0397,0.0403
npu,combination_263,resnet50,npu,235.998,0.1987,0.1987,0.1797
npu,combination_263,yolo11s,cpu,44.928,0.0432,0.0432,0.0434
npu,combination_263,yolo11m,cpu,18.106,0.0541,0.0541,0.0510
npu,combination_273,mobilenet_v2,cpu,814.332,0.0321,0.0321,0.0313
npu,combination_273,resnet50,cpu,157.332,0.0277,0.0277,0.0240
npu,combination_273,yolo11s,cpu,44.928,0.0338,0.0338,0.0329
npu,combination_273,yolo11m,cpu,18.106,0.0431,0.0431,0.0385
npu,combination_277,mobilenet_v2,npu,907.441,0.0536,0.0536,0.0571
npu,combination_277,resnet50,npu,314.664,0.1523,0.1523,0.1607
npu,combination_277,yolo11s,cpu,44.928,0.0890,0.0890,0.1039
npu,combination_277,yolo11m,cpu,18.106,0.1215,0.1215,0.1269
npu,combination_288,mobilenet_v2,npu,907.441,0.0566,0.0566,0.0574
npu,combination_288,resnet50,npu,314.664,0.1614,0.1614,0.1674
npu,combination_288,yolo11s,cpu,44.928,0.0594,0.0594,0.0568
npu,combination_288,yolo11m,cpu,18.106,0.0735,0.0735,0.0714
npu,combination_247,mobilenet_v2,cpu,814.332,0.0402,0.0402,0.0419
npu,combination_247,resnet50,npu,157.332,0.3155,0.3155,0.3104
npu,combination_247,yolo11s,cpu,44.928,0.0396,0.0396,0.0451
npu,combination_247,yolo11m,cpu,18.106,0.0558,0.0558,0.0526
npu,combination_282,mobilenet_v2,npu,907.441,0.0584,0.0584,0.0645
npu,combination_282,resnet50,npu,314.664,0.1606,0.1606,0.1788
npu,combination_282,yolo11s,cpu,44.928,0.4732,0.4732,0.4813
npu,combination_282,yolo11m,npu,36.212,0.5421,0.5421,0.6038
npu,combination_250,mobilenet_v2,npu,814.332,0.0832,0.0832,0.0801
npu,combination_250,resnet50,npu,157.332,0.4050,0.4050,0.4064
npu,combination_250,yolo11s,cpu,44.928,0.4941,0.4941,0.4816
npu,combination_250,yolo11m,npu,18.106,0.9102,0.9102,0.9004
npu,combination_274,mobilenet_v2,npu,907.441,0.0610,0.0610,0.0729
npu,combination_274,resnet50,npu,314.664,0.1739,0.1739,0.1879
npu,combination_274,yolo11s,npu,89.856,0.3375,0.3375,0.3416
npu,combination_274,yolo11m,npu,36.212,0.5852,0.5852,0.6634
