run_id,k,block,block_kind,order,cell_index,placement,gpu_skip_pct,npu_skip_pct,worst_sap,mean_sap,median_sap,p10_sap,sap_small,sap_medium,sap_large,deadline_margin_ms_mean,per_stream_json,t_start,t_end,period_ms,fps,detector,dataset,timestamp
m1_k2_1787895315,2,4,measure,NPU_FIRST,0,NNNN,0.0,0.51,0.08355,0.12624,0.11525,0.09116,0.00356,0.13062,0.43227,-16.053,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10891, ""sap_s"": 0.01135, ""sap_m"": 0.1419, ""sap_l"": 0.56433, ""skip"": 0.46, ""eff_mean_ms"": 17.597, ""infer_mean_ms"": 17.597}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.1909, ""sap_s"": 0.001, ""sap_m"": 0.17345, ""sap_l"": 0.61311, ""skip"": 0.67, ""eff_mean_ms"": 17.424, ""infer_mean_ms"": 17.423}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12159, ""sap_s"": 0.00049, ""sap_m"": 0.18253, ""sap_l"": 0.33894, ""skip"": 0.67, ""eff_mean_ms"": 17.146, ""infer_mean_ms"": 17.145}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08355, ""sap_s"": 0.0014, ""sap_m"": 0.02458, ""sap_l"": 0.21269, ""skip"": 0.23, ""eff_mean_ms"": 16.956, ""infer_mean_ms"": 16.956}]",1787895450.869,1787895460.943,33.333,30.0,yolo11s,argoverse-hd-val,1787895460
m1_k2_1787895315,2,4,measure,NPU_FIRST,1,GGGG,44.27,0.0,0.08332,0.12394,0.10598,0.08813,0.0068,0.13829,0.37767,0.028,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09935, ""sap_s"": 0.01437, ""sap_m"": 0.12103, ""sap_l"": 0.44985, ""skip"": 45.0, ""eff_mean_ms"": 33.5, ""infer_mean_ms"": 33.5}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20047, ""sap_s"": 0.00129, ""sap_m"": 0.19094, ""sap_l"": 0.61418, ""skip"": 43.96, ""eff_mean_ms"": 32.699, ""infer_mean_ms"": 32.699}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11261, ""sap_s"": 0.00228, ""sap_m"": 0.22264, ""sap_l"": 0.23007, ""skip"": 47.09, ""eff_mean_ms"": 34.265, ""infer_mean_ms"": 34.264}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08332, ""sap_s"": 0.00927, ""sap_m"": 0.01856, ""sap_l"": 0.21656, ""skip"": 41.04, ""eff_mean_ms"": 32.98, ""infer_mean_ms"": 32.979}]",1787895460.943,1787895477.869,33.333,30.0,yolo11s,argoverse-hd-val,1787895477
m1_k2_1787895315,2,5,measure,GPU_FIRST,0,GGGG,44.68,0.0,0.08439,0.12343,0.10483,0.08871,0.00656,0.13584,0.36916,0.431,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.0988, ""sap_s"": 0.01421, ""sap_m"": 0.12022, ""sap_l"": 0.44327, ""skip"": 46.19, ""eff_mean_ms"": 34.105, ""infer_mean_ms"": 34.105}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.19967, ""sap_s"": 0.00149, ""sap_m"": 0.1921, ""sap_l"": 0.6106, ""skip"": 42.78, ""eff_mean_ms"": 34.36, ""infer_mean_ms"": 34.359}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11085, ""sap_s"": 0.00186, ""sap_m"": 0.20976, ""sap_l"": 0.20679, ""skip"": 44.61, ""eff_mean_ms"": 33.446, ""infer_mean_ms"": 33.446}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08439, ""sap_s"": 0.00869, ""sap_m"": 0.0213, ""sap_l"": 0.21598, ""skip"": 45.14, ""eff_mean_ms"": 33.146, ""infer_mean_ms"": 33.146}]",1787895477.869,1787895494.653,33.333,30.0,yolo11s,argoverse-hd-val,1787895494
m1_k2_1787895315,2,5,measure,GPU_FIRST,1,NNNN,0.0,0.62,0.08344,0.12621,0.11509,0.09108,0.00355,0.13046,0.43279,-16.142,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10889, ""sap_s"": 0.01134, ""sap_m"": 0.14255, ""sap_l"": 0.56556, ""skip"": 0.23, ""eff_mean_ms"": 17.242, ""infer_mean_ms"": 17.241}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19121, ""sap_s"": 0.00101, ""sap_m"": 0.17333, ""sap_l"": 0.61373, ""skip"": 0.9, ""eff_mean_ms"": 17.489, ""infer_mean_ms"": 17.489}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12129, ""sap_s"": 0.00045, ""sap_m"": 0.18153, ""sap_l"": 0.3391, ""skip"": 0.9, ""eff_mean_ms"": 17.245, ""infer_mean_ms"": 17.245}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08344, ""sap_s"": 0.0014, ""sap_m"": 0.02443, ""sap_l"": 0.21277, ""skip"": 0.46, ""eff_mean_ms"": 16.788, ""infer_mean_ms"": 16.788}]",1787895494.653,1787895504.652,33.333,30.0,yolo11s,argoverse-hd-val,1787895504
m1_k2_1787895315,2,6,measure,GPU_FIRST,0,GGGG,40.22,0.0,0.08859,0.12596,0.10629,0.09134,0.00655,0.13944,0.38978,-0.39,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09776, ""sap_s"": 0.01356, ""sap_m"": 0.11859, ""sap_l"": 0.4573, ""skip"": 44.91, ""eff_mean_ms"": 33.851, ""infer_mean_ms"": 33.851}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20268, ""sap_s"": 0.00136, ""sap_m"": 0.19138, ""sap_l"": 0.61863, ""skip"": 37.41, ""eff_mean_ms"": 32.853, ""infer_mean_ms"": 32.853}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11482, ""sap_s"": 0.00295, ""sap_m"": 0.22322, ""sap_l"": 0.26026, ""skip"": 40.1, ""eff_mean_ms"": 33.161, ""infer_mean_ms"": 33.16}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08859, ""sap_s"": 0.00831, ""sap_m"": 0.02456, ""sap_l"": 0.22294, ""skip"": 38.48, ""eff_mean_ms"": 31.907, ""infer_mean_ms"": 31.907}]",1787895504.652,1787895521.475,33.333,30.0,yolo11s,argoverse-hd-val,1787895521
m1_k2_1787895315,2,6,measure,GPU_FIRST,1,NNNN,0.0,0.57,0.0831,0.12595,0.11481,0.0908,0.00355,0.13007,0.43242,-16.002,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10877, ""sap_s"": 0.01132, ""sap_m"": 0.14209, ""sap_l"": 0.5648, ""skip"": 0.91, ""eff_mean_ms"": 17.434, ""infer_mean_ms"": 17.433}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19108, ""sap_s"": 0.001, ""sap_m"": 0.17333, ""sap_l"": 0.61382, ""skip"": 0.22, ""eff_mean_ms"": 17.19, ""infer_mean_ms"": 17.19}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12084, ""sap_s"": 0.00049, ""sap_m"": 0.1811, ""sap_l"": 0.33856, ""skip"": 0.67, ""eff_mean_ms"": 17.589, ""infer_mean_ms"": 17.589}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.0831, ""sap_s"": 0.0014, ""sap_m"": 0.02374, ""sap_l"": 0.2125, ""skip"": 0.46, ""eff_mean_ms"": 17.113, ""infer_mean_ms"": 17.113}]",1787895521.475,1787895531.654,33.333,30.0,yolo11s,argoverse-hd-val,1787895531
m1_k2_1787895315,2,7,measure,NPU_FIRST,0,NNNN,0.0,0.74,0.08261,0.12587,0.11477,0.0905,0.00353,0.12978,0.43244,-15.89,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10891, ""sap_s"": 0.01123, ""sap_m"": 0.14194, ""sap_l"": 0.56559, ""skip"": 0.91, ""eff_mean_ms"": 17.41, ""infer_mean_ms"": 17.41}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19132, ""sap_s"": 0.00101, ""sap_m"": 0.17342, ""sap_l"": 0.61406, ""skip"": 0.45, ""eff_mean_ms"": 17.656, ""infer_mean_ms"": 17.656}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12063, ""sap_s"": 0.00049, ""sap_m"": 0.17988, ""sap_l"": 0.33891, ""skip"": 0.67, ""eff_mean_ms"": 17.511, ""infer_mean_ms"": 17.51}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08261, ""sap_s"": 0.0014, ""sap_m"": 0.02389, ""sap_l"": 0.21118, ""skip"": 0.91, ""eff_mean_ms"": 17.196, ""infer_mean_ms"": 17.195}]",1787895531.654,1787895541.84,33.333,30.0,yolo11s,argoverse-hd-val,1787895541
m1_k2_1787895315,2,7,measure,NPU_FIRST,1,GGGG,45.64,0.0,0.08462,0.12272,0.10267,0.08905,0.00661,0.13291,0.37605,0.151,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09938, ""sap_s"": 0.01442, ""sap_m"": 0.1188, ""sap_l"": 0.44342, ""skip"": 43.24, ""eff_mean_ms"": 32.903, ""infer_mean_ms"": 32.901}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20093, ""sap_s"": 0.00136, ""sap_m"": 0.19095, ""sap_l"": 0.61074, ""skip"": 46.15, ""eff_mean_ms"": 33.977, ""infer_mean_ms"": 33.976}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.10595, ""sap_s"": 0.00174, ""sap_m"": 0.20141, ""sap_l"": 0.23289, ""skip"": 48.86, ""eff_mean_ms"": 34.225, ""infer_mean_ms"": 34.225}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08462, ""sap_s"": 0.00892, ""sap_m"": 0.02049, ""sap_l"": 0.21714, ""skip"": 44.33, ""eff_mean_ms"": 32.831, ""infer_mean_ms"": 32.83}]",1787895541.84,1787895558.781,33.333,30.0,yolo11s,argoverse-hd-val,1787895558
m1_k2_1787895315,2,8,measure,GPU_FIRST,0,GGGG,46.47,0.0,0.08215,0.12296,0.10526,0.08712,0.00656,0.13417,0.37784,0.928,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.09872, ""sap_s"": 0.01362, ""sap_m"": 0.11743, ""sap_l"": 0.44718, ""skip"": 49.87, ""eff_mean_ms"": 34.67, ""infer_mean_ms"": 34.67}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.19918, ""sap_s"": 0.0014, ""sap_m"": 0.19138, ""sap_l"": 0.60848, ""skip"": 48.49, ""eff_mean_ms"": 34.551, ""infer_mean_ms"": 34.551}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.11179, ""sap_s"": 0.00202, ""sap_m"": 0.20981, ""sap_l"": 0.24155, ""skip"": 41.18, ""eff_mean_ms"": 33.528, ""infer_mean_ms"": 33.527}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.08215, ""sap_s"": 0.00919, ""sap_m"": 0.01806, ""sap_l"": 0.21415, ""skip"": 46.35, ""eff_mean_ms"": 34.296, ""infer_mean_ms"": 34.296}]",1787895558.781,1787895575.761,33.333,30.0,yolo11s,argoverse-hd-val,1787895575
m1_k2_1787895315,2,8,measure,GPU_FIRST,1,NNNN,0.0,0.57,0.08353,0.12616,0.11497,0.09116,0.00356,0.13035,0.43246,-16.188,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10895, ""sap_s"": 0.01134, ""sap_m"": 0.14217, ""sap_l"": 0.56586, ""skip"": 0.23, ""eff_mean_ms"": 17.287, ""infer_mean_ms"": 17.287}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19119, ""sap_s"": 0.00101, ""sap_m"": 0.17326, ""sap_l"": 0.61379, ""skip"": 0.67, ""eff_mean_ms"": 17.151, ""infer_mean_ms"": 17.15}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12098, ""sap_s"": 0.00049, ""sap_m"": 0.18137, ""sap_l"": 0.33773, ""skip"": 0.9, ""eff_mean_ms"": 17.249, ""infer_mean_ms"": 17.248}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08353, ""sap_s"": 0.0014, ""sap_m"": 0.02462, ""sap_l"": 0.21247, ""skip"": 0.46, ""eff_mean_ms"": 16.895, ""infer_mean_ms"": 16.895}]",1787895575.761,1787895585.806,33.333,30.0,yolo11s,argoverse-hd-val,1787895585
