epoch,util_gpu,util_mem,mem_used_mib,power_w
1787891228.075,70,8,3819,235.5
1787891228.275,70,8,3813,235.5
1787891228.476,75,8,3813,236.4
1787891228.676,75,8,3813,236.4
1787891228.877,75,8,3813,231.5
1787891229.077,75,8,3813,231.5
1787891229.278,75,8,3813,231.5
1787891229.478,72,8,3813,232.0
1787891229.678,72,8,3813,232.0
1787891229.879,72,8,3813,232.3
1787891230.079,72,8,3817,232.3
1787891230.280,72,8,3823,232.3
1787891230.480,78,9,3823,229.5
1787891230.681,78,9,3823,229.5
1787891230.881,78,9,3823,229.9
1787891231.082,78,9,3799,229.9
1787891231.282,78,9,3799,229.9
1787891231.482,74,8,3799,235.5
1787891231.683,74,8,3799,235.5
1787891231.883,74,8,3799,248.4
1787891232.084,74,8,3799,248.4
1787891232.284,74,8,3799,248.4
1787891232.484,89,10,3799,264.8
1787891232.685,89,10,3799,264.8
1787891232.885,89,10,3799,271.8
1787891233.086,89,10,3799,271.8
1787891233.286,89,10,3799,271.8
1787891233.487,87,10,3799,270.4
1787891233.687,87,10,3799,270.4
1787891233.887,87,10,3799,269.4
1787891234.088,87,10,3799,269.4
1787891234.288,87,10,3799,269.4
1787891234.489,90,10,3799,273.5
1787891234.689,90,10,3799,273.5
1787891234.889,90,10,3799,274.9
1787891235.090,90,10,3799,274.9
1787891235.290,90,10,3799,274.9
1787891235.491,0,0,3799,224.9
1787891235.691,0,0,3799,224.9
1787891235.892,0,0,3799,144.4
1787891236.092,0,0,3794,144.4
1787891236.292,0,0,3794,144.4
1787891236.493,0,0,3788,98.0
1787891236.693,0,0,3788,98.0
1787891236.894,0,0,3797,130.3
1787891237.094,0,0,3797,130.3
1787891237.295,0,0,3797,130.3
1787891237.495,84,8,3797,192.6
1787891237.696,84,8,3797,192.6
1787891237.896,84,8,3797,222.4
1787891238.097,84,8,3797,222.4
1787891238.297,84,8,3805,222.4
1787891238.498,69,7,3805,223.8
1787891238.698,69,7,3805,223.8
1787891238.899,69,7,3805,222.7
1787891239.099,69,7,3805,222.7
1787891239.299,69,7,3805,222.7
1787891239.500,68,7,3805,222.9
1787891239.700,68,7,3803,222.9
1787891239.901,68,7,3795,221.9
1787891240.101,68,7,3795,221.9
1787891240.301,68,7,3795,221.9
1787891240.502,67,7,3795,221.5
1787891240.702,67,7,3795,221.5
1787891240.903,67,7,3795,223.1
1787891241.104,67,7,3795,223.1
1787891241.304,67,7,3795,223.1
1787891241.505,72,7,3795,226.5
1787891241.705,72,7,3795,226.5
1787891241.905,72,7,3795,231.3
1787891242.106,72,7,3795,231.3
1787891242.306,72,7,3795,231.3
1787891242.507,75,7,3795,228.9
1787891242.707,75,7,3795,228.9
1787891242.908,75,7,3795,227.0
1787891243.108,75,7,3795,227.0
1787891243.309,75,7,3780,227.0
1787891243.509,77,8,3780,228.8
1787891243.710,77,8,3780,228.8
1787891243.910,77,8,3780,224.7
1787891244.111,77,8,3780,224.7
1787891244.311,77,8,3780,224.7
1787891244.511,69,7,3780,221.8
1787891244.712,69,7,3780,221.8
1787891244.912,69,7,3780,225.4
1787891245.113,69,7,3780,225.4
1787891245.313,69,7,3780,225.4
1787891245.514,89,9,3780,239.2
1787891245.714,89,9,3780,239.2
1787891245.915,89,9,3780,253.8
1787891246.115,89,9,3780,253.8
1787891246.316,89,9,3780,253.8
1787891246.516,89,9,3780,263.7
1787891246.717,89,9,3780,263.7
1787891246.917,89,9,3780,264.7
1787891247.118,89,9,3780,264.7
1787891247.318,89,9,3780,264.7
1787891247.519,89,9,3780,265.2
1787891247.719,89,9,3780,265.2
1787891247.920,89,9,3780,265.9
1787891248.121,89,9,3780,265.9
1787891248.321,89,9,3780,265.9
1787891248.522,0,0,3780,208.6
1787891248.722,0,0,3780,208.6
1787891248.923,0,0,3780,133.1
1787891249.123,0,0,3780,133.1
1787891249.324,0,0,3780,133.1
1787891249.524,0,0,3780,99.7
1787891249.725,0,0,3780,99.7
1787891249.925,0,0,3780,165.3
1787891250.126,0,0,3780,165.3
1787891250.326,0,0,3780,165.3
1787891250.527,89,8,3780,238.1
1787891250.727,89,8,3780,238.1
1787891250.928,89,8,3780,242.8
1787891251.128,89,8,3780,242.8
1787891251.328,89,8,3780,242.8
1787891251.529,88,8,3780,241.0
1787891251.729,88,8,3780,241.0
1787891251.930,88,8,3780,239.3
1787891252.130,88,8,3780,239.3
1787891252.331,88,8,3780,239.3
1787891252.531,84,8,3780,239.2
1787891252.732,84,8,3780,239.2
1787891252.932,84,8,3780,241.6
1787891253.132,84,8,3780,241.6
1787891253.333,84,8,3780,241.6
1787891253.533,84,8,3780,243.8
1787891253.734,84,8,3780,243.8
1787891253.934,84,8,3780,243.7
1787891254.135,84,8,3780,243.7
1787891254.335,84,8,3780,243.7
1787891254.536,88,8,3780,246.9
1787891254.736,88,8,3780,246.9
1787891254.937,88,8,3780,246.2
1787891255.137,88,8,3780,246.2
1787891255.337,88,8,3780,246.2
1787891255.538,81,7,3780,243.7
1787891255.738,81,7,3780,243.7
1787891255.939,81,7,3780,244.4
1787891256.139,81,7,3780,244.4
1787891256.339,81,7,3780,244.4
1787891256.540,88,8,3780,248.8
1787891256.740,88,8,3780,248.8
1787891256.941,88,8,3780,247.5
1787891257.141,88,8,3780,247.5
1787891257.342,88,8,3780,247.5
1787891257.542,82,8,3780,246.0
1787891257.742,82,8,3780,246.0
1787891257.943,82,8,3780,244.9
1787891258.143,82,8,3780,244.9
1787891258.344,82,8,3780,244.9
1787891258.544,22,2,3780,238.0
1787891258.745,22,2,3780,238.0
1787891258.945,22,2,3780,171.9
1787891259.146,22,2,3780,171.9
1787891259.346,22,2,3780,171.9
1787891259.547,0,0,3780,98.1
1787891259.747,0,0,3780,98.1
1787891259.948,0,0,3780,107.5
1787891260.148,0,0,3780,107.5
1787891260.349,0,0,3780,107.5
1787891260.549,76,8,3780,172.2
1787891260.750,76,8,3780,172.2
1787891260.950,76,8,3780,244.1
1787891261.150,76,8,3780,244.1
1787891261.351,76,8,3780,244.1
1787891261.551,82,9,3780,247.3
1787891261.752,82,9,3780,247.3
1787891261.952,82,9,3780,243.9
1787891262.153,82,9,3780,243.9
1787891262.353,82,9,3780,243.9
1787891262.553,70,8,3780,237.0
1787891262.754,70,8,3780,237.0
1787891262.954,70,8,3780,239.8
1787891263.155,70,8,3780,239.8
1787891263.355,70,8,3780,239.8
1787891263.556,82,9,3780,244.1
1787891263.756,82,9,3780,244.1
1787891263.956,82,9,3780,249.3
1787891264.157,82,9,3780,249.3
1787891264.357,82,9,3780,249.3
1787891264.558,75,8,3780,252.8
1787891264.758,75,8,3780,252.8
1787891264.959,75,8,3780,244.9
1787891265.159,75,8,3780,244.9
1787891265.359,75,8,3780,244.9
1787891265.560,79,10,3780,243.3
1787891265.760,79,10,3780,243.3
1787891265.961,79,10,3780,244.6
1787891266.161,79,10,3780,244.6
1787891266.362,79,10,3780,244.6
1787891266.562,77,9,3780,241.7
1787891266.762,77,9,3780,241.7
1787891266.963,77,9,3780,241.6
1787891267.163,77,9,3780,241.6
1787891267.364,77,9,3780,241.6
1787891267.564,79,10,3780,245.0
1787891267.765,79,10,3780,245.0
1787891267.965,79,10,3780,247.8
1787891268.166,79,10,3780,247.8
1787891268.366,79,10,3780,247.8
1787891268.567,89,12,3780,252.3
1787891268.767,89,12,3780,252.3
1787891268.968,89,12,3780,250.1
1787891269.168,89,12,3780,250.1
1787891269.369,89,12,3780,250.1
1787891269.569,76,9,3780,253.1
1787891269.770,76,9,3780,253.1
1787891269.970,76,9,3780,254.7
1787891270.171,76,9,3780,254.7
1787891270.371,76,9,3780,254.7
1787891270.571,85,10,3780,258.2
1787891270.772,85,10,3780,258.2
1787891270.972,85,10,3780,262.9
1787891271.173,85,10,3780,262.9
1787891271.373,85,10,3780,262.9
1787891271.573,79,9,3780,254.8
1787891271.774,79,9,3780,254.8
1787891271.974,79,9,3780,251.9
1787891272.175,79,9,3780,251.9
1787891272.375,79,9,3780,251.9
1787891272.576,81,10,3780,263.7
1787891272.776,81,10,3780,263.7
1787891272.977,81,10,3780,265.3
1787891273.177,81,10,3780,265.3
1787891273.377,89,10,3780,256.2
1787891273.578,89,10,3780,256.2
1787891273.778,89,10,3780,256.2
1787891273.979,89,10,3780,209.4
