directory,filename,best_deployment,best_throughput,best_drop_rate,better_combination,better_throughput,better_drop_rate,diff
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_99,22.6,440.0,0.9299999999999997
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_348,22.69,465.0,0.9200000000000017
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_123,22.59,477.0,0.9199999999999982
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_87,26.61,239.0,0.9199999999999982
results,performance_20260127_114230_model_schedules_r_t_v_y_x3.json,combination_13,19.24,536.0,combination_7,20.15,626.0,0.9100000000000001
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_104,22.3,529.0,0.9000000000000021
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_490,22.66,503.0,0.8900000000000006
results,performance_20260127_062710_model_schedules_g_m_resnet50_resnext50_s_t_x4.json,combination_48,25.29,383.0,combination_56,26.17,489.0,0.8800000000000026
results,performance_20260127_191853_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v.json,combination_95,28.2,173.0,combination_137,29.08,229.0,0.879999999999999
results,performance_20260127_073338_model_schedules_g_m_r_t.json,combination_11,26.71,609.0,combination_3,27.58,631.0,0.8699999999999974
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_123,26.56,217.0,0.8699999999999974
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_126,22.63,354.0,0.8599999999999994
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_504,22.62,512.0,0.8500000000000014
results,performance_20260127_112810_model_schedules_m_r_t_y_x4.json,combination_11,18.03,825.0,combination_8,18.88,889.0,0.8499999999999979
results,performance_20260127_050340_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x4.json,combination_13,25.93,266.0,combination_112,26.77,334.0,0.8399999999999999
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_2,22.6,315.0,0.8300000000000018
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_414,22.6,325.0,0.8300000000000018
results,performance_20260127_070202_model_schedules_g_m_resnet50_resnext50_t_x3.json,combination_14,24.77,636.0,combination_31,25.59,719.0,0.8200000000000003
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_359,22.59,476.0,0.8200000000000003
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_493,22.59,427.0,0.8200000000000003
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_405,22.57,430.0,0.8000000000000007
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_99,22.57,406.0,0.8000000000000007
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_21,25.38,456.0,0.8000000000000007
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_496,24.6,406.0,0.8000000000000007
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_173,22.56,335.0,0.7899999999999991
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_215,26.48,215.0,0.7899999999999991
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_180,22.55,466.0,0.7800000000000011
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_352,22.55,394.0,0.7800000000000011
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_186,26.47,212.0,0.7799999999999976
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_39,22.17,414.0,0.7700000000000031
results,performance_20260127_154526_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x2.json,combination_105,24.79,286.0,combination_448,25.56,335.0,0.7699999999999996
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_155,22.54,352.0,0.7699999999999996
results,performance_20260127_062710_model_schedules_g_m_resnet50_resnext50_s_t_x4.json,combination_48,25.29,383.0,combination_60,26.06,601.0,0.7699999999999996
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_97,22.44,371.0,0.7699999999999996
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_24,27.19,331.0,0.7600000000000016
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_65,25.82,308.0,0.75
results,performance_20260127_061314_model_schedules_g_m_resnet50_resnext50_s_t_x3.json,combination_50,24.85,394.0,combination_5,25.6,501.0,0.75
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_184,26.43,402.0,0.7399999999999984
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_26,27.16,302.0,0.7300000000000004
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_299,22.5,374.0,0.7300000000000004
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_18,25.8,313.0,0.7300000000000004
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_6,22.13,418.0,0.7300000000000004
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_192,26.42,216.0,0.7300000000000004
results,performance_20260127_043551_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x3.json,combination_94,26.85,291.0,combination_128,27.58,554.0,0.7299999999999969
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_104,22.39,432.0,0.7199999999999989
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_505,22.48,354.0,0.7100000000000009
results,performance_20260127_073858_model_schedules_g_m_r_x3.json,combination_6,30.93,808.0,combination_4,31.64,853.0,0.7100000000000009
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_114,22.11,393.0,0.7100000000000009
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_480,22.47,373.0,0.6999999999999993
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_77,22.37,385.0,0.6999999999999993
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_127,24.5,352.0,0.6999999999999993
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_147,26.39,246.0,0.6999999999999993
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_7,25.26,580.0,0.6800000000000033
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_101,22.45,392.0,0.6799999999999997
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_203,22.45,340.0,0.6799999999999997
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_435,22.45,351.0,0.6799999999999997
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_472,22.45,389.0,0.6799999999999997
results,performance_20260126_220749_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x3.json,combination_102,24.55,272.0,combination_261,25.23,471.0,0.6799999999999997
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_504,24.48,344.0,0.6799999999999997
results,performance_20260127_085008_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x4.json,combination_24,28.89,265.0,combination_48,29.57,284.0,0.6799999999999997
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_179,26.37,413.0,0.6799999999999997
results,performance_20260127_073006_model_schedules_g_m_r_t_x4.json,combination_7,29.59,692.0,combination_16,30.26,938.0,0.6700000000000017
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_12,22.07,488.0,0.6700000000000017
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_27,22.07,415.0,0.6700000000000017
results,performance_20260127_072634_model_schedules_g_m_r_t_x3.json,combination_4,26.47,699.0,combination_6,27.13,805.0,0.6600000000000001
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_33,25.24,596.0,0.6600000000000001
results,performance_20260127_111918_model_schedules_m_resnet50_resnext50.json,combination_3,26.36,676.0,combination_6,27.02,887.0,0.6600000000000001
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_503,22.42,364.0,0.6500000000000021
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_29,23.56,595.0,0.6499999999999986
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_377,22.41,420.0,0.6400000000000006
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_117,22.04,443.0,0.6400000000000006
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_58,25.22,458.0,0.6400000000000006
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_109,22.03,432.0,0.6300000000000026
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_120,22.03,461.0,0.6300000000000026
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_50,25.21,453.0,0.6300000000000026
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_439,22.4,357.0,0.629999999999999
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_52,22.3,372.0,0.629999999999999
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_507,22.39,384.0,0.620000000000001
results,performance_20260127_072634_model_schedules_g_m_r_t_x3.json,combination_4,26.47,699.0,combination_5,27.09,719.0,0.620000000000001
results,performance_20260127_111354_model_schedules_m_resnet50_resnext50_x2.json,combination_4,26.13,864.0,combination_6,26.75,927.0,0.620000000000001
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_126,26.31,244.0,0.6199999999999974
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_170,26.31,257.0,0.6199999999999974
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_64,26.31,325.0,0.6199999999999974
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_38,27.04,302.0,0.6099999999999994
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_249,26.3,215.0,0.6099999999999994
results,performance_20260127_101556_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x4.json,combination_46,23.65,343.0,combination_128,24.25,375.0,0.6000000000000014
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_302,22.37,345.0,0.6000000000000014
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_334,24.4,516.0,0.5999999999999979
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_9,26.29,376.0,0.5999999999999979
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_9,27.02,408.0,0.5899999999999999
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_312,22.36,348.0,0.5899999999999999
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_140,26.28,212.0,0.5899999999999999
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_388,22.35,389.0,0.5800000000000018
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_92,22.35,348.0,0.5800000000000018
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_126,24.38,287.0,0.5799999999999983
results,performance_20260127_114230_model_schedules_r_t_v_y_x3.json,combination_13,19.24,536.0,combination_14,19.81,645.0,0.5700000000000003
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_77,21.96,434.0,0.5600000000000023
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_401,22.33,315.0,0.5599999999999987
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_59,22.32,348.0,0.5500000000000007
results,performance_20260127_043551_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x3.json,combination_94,26.85,291.0,combination_77,27.39,355.0,0.5399999999999991
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_248,22.31,383.0,0.5399999999999991
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_28,22.31,354.0,0.5399999999999991
results,performance_20260126_220749_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x3.json,combination_102,24.55,272.0,combination_159,25.09,409.0,0.5399999999999991
results,performance_20260127_114230_model_schedules_r_t_v_y_x3.json,combination_13,19.24,536.0,combination_10,19.77,617.0,0.5300000000000011
results,performance_20260127_114230_model_schedules_r_t_v_y_x3.json,combination_13,19.24,536.0,combination_6,19.77,585.0,0.5300000000000011
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_32,26.96,294.0,0.5300000000000011
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_138,22.29,368.0,0.5199999999999996
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_45,25.59,321.0,0.5199999999999996
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_55,23.43,471.0,0.5199999999999996
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_100,24.32,332.0,0.5199999999999996
results,performance_20260127_111730_model_schedules_m_resnet50_resnext50_x4.json,combination_5,26.52,857.0,combination_2,27.03,1112.0,0.5100000000000016
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_211,22.28,371.0,0.5100000000000016
results,performance_20260126_171630_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_x3.json,combination_67,25.69,165.0,combination_229,26.2,285.0,0.509999999999998
results,performance_20260127_083612_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x3.json,combination_17,26.75,270.0,combination_20,27.25,288.0,0.5
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_115,22.17,556.0,0.5
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_105,21.9,410.0,0.5
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_80,21.89,434.0,0.490000000000002
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_120,25.56,307.0,0.48999999999999844
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_1,22.16,403.0,0.48999999999999844
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_223,22.25,414.0,0.4800000000000004
results,performance_20260127_000756_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x4.json,combination_106,23.8,278.0,combination_381,24.28,473.0,0.4800000000000004
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_363,22.24,348.0,0.46999999999999886
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_52,21.86,495.0,0.46000000000000085
results,performance_20260127_055918_model_schedules_g_m_resnet50_resnext50_s_t_x2.json,combination_2,24.58,385.0,combination_60,25.04,546.0,0.46000000000000085
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_31,26.88,297.0,0.4499999999999993
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_462,22.22,449.0,0.4499999999999993
results,performance_20260127_065502_model_schedules_g_m_resnet50_resnext50_t_x2.json,combination_19,24.41,640.0,combination_30,24.86,677.0,0.4499999999999993
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_92,22.12,412.0,0.4499999999999993
results,performance_20260127_061314_model_schedules_g_m_resnet50_resnext50_s_t_x3.json,combination_50,24.85,394.0,combination_59,25.3,406.0,0.4499999999999993
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_134,22.21,426.0,0.4400000000000013
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_498,22.21,334.0,0.4400000000000013
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_78,22.21,354.0,0.4400000000000013
results,performance_20260127_040803_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.json,combination_105,25.07,264.0,combination_90,25.51,336.0,0.4400000000000013
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_321,22.2,324.0,0.4299999999999997
results,performance_20260127_085008_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x4.json,combination_24,28.89,265.0,combination_31,29.32,285.0,0.4299999999999997
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_220,22.19,351.0,0.4200000000000017
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_497,22.19,333.0,0.4200000000000017
results,performance_20260127_114602_model_schedules_r_t_v_y_x4.json,combination_13,22.77,530.0,combination_15,23.19,646.0,0.4200000000000017
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_48,23.33,442.0,0.41999999999999815
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_159,22.18,473.0,0.41000000000000014
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_308,22.18,365.0,0.41000000000000014
results,performance_20260127_064106_model_schedules_g_m_resnet50_resnext50_s_t.json,combination_2,22.91,386.0,combination_9,23.32,577.0,0.41000000000000014
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_42,21.81,426.0,0.41000000000000014
results,performance_20260127_094657_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x3.json,combination_73,21.4,342.0,combination_88,21.81,392.0,0.41000000000000014
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_198,22.17,454.0,0.40000000000000213
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_261,22.17,338.0,0.40000000000000213
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_402,22.17,344.0,0.40000000000000213
results,performance_20260127_104457_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y.json,combination_86,21.67,343.0,combination_11,22.07,450.0,0.3999999999999986
results,performance_20260126_220749_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y_x3.json,combination_102,24.55,272.0,combination_460,24.94,321.0,0.39000000000000057
results,performance_20260127_091800_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_y_x2.json,combination_82,23.18,347.0,combination_64,23.57,504.0,0.39000000000000057
results,performance_20260127_112106_model_schedules_m_r_t_y_x2.json,combination_16,19.38,794.0,combination_15,19.77,850.0,0.39000000000000057
results,performance_20260127_082216_model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x2.json,combination_43,26.43,287.0,combination_34,26.81,459.0,0.379999999999999
results,performance_20260127_020757_model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_v_y.json,combination_394,21.77,281.0,combination_499,22.14,342.0,0.370000000000001
