timestamp,combination,source_file,views.sum.view.throughput_fps,views.sum.view.avg_inference_time_ms,views.sum.view.inference_count,views.sum.view.avg_wait_to_preprocess_ms,views.sum.view.dropped_frames_due_to_full_queue,views.sum.view.exec_cpu,views.sum.view.exec_npu0,views.sum.view.exec_npu1,views.sum.view.static_infer_sel,views.sum.view.static_load_sel,views.sum.x.view_throughput__static_infer_sel,views.sum.x.view_wait__static_load_sel,views.mean.view.throughput_fps,views.mean.view.avg_inference_time_ms,views.mean.view.inference_count,views.mean.view.avg_wait_to_preprocess_ms,views.mean.view.dropped_frames_due_to_full_queue,views.mean.view.exec_cpu,views.mean.view.exec_npu0,views.mean.view.exec_npu1,views.mean.view.static_infer_sel,views.mean.view.static_load_sel,views.mean.x.view_throughput__static_infer_sel,views.mean.x.view_wait__static_load_sel,views.max.view.throughput_fps,views.max.view.avg_inference_time_ms,views.max.view.inference_count,views.max.view.avg_wait_to_preprocess_ms,views.max.view.dropped_frames_due_to_full_queue,views.max.view.exec_cpu,views.max.view.exec_npu0,views.max.view.exec_npu1,views.max.view.static_infer_sel,views.max.view.static_load_sel,views.max.x.view_throughput__static_infer_sel,views.max.x.view_wait__static_load_sel,views.count.views,y1_total_throughput_fps,y2_drop_rate_fps
2025-09-13 12:09:50,combination_12,xgboost_model/performance_data/performance/performance_20250913_120747.json,35.32,1331.7800000000002,337.0,10303.57,1378.0,2.0,1.0,1.0,323.3,449.09999999999997,1726.2470000000003,764981.8899999999,8.83,332.94500000000005,84.25,2575.8925,344.5,0.5,0.25,0.25,80.825,112.27499999999999,431.5617500000001,191245.47249999997,19.85,996.59,170.0,8513.72,754.0,1.0,1.0,1.0,196.4,427.4,845.6100000000001,764981.8899999999,4.0,35.32,45.9333
2025-09-13 12:10:21,combination_13,xgboost_model/performance_data/performance/performance_20250913_120747.json,26.03,687.45,385.0,3661.0599999999995,1236.0,2.0,1.0,1.0,184.5,532.6,1416.597,872983.3099999998,6.5075,171.8625,96.25,915.2649999999999,309.0,0.5,0.25,0.25,46.125,133.15,354.14925,218245.82749999996,9.4,267.85,166.0,2146.97,646.0,1.0,1.0,1.0,87.9,427.4,676.8000000000001,647122.0659999999,4.0,26.03,41.2
2025-09-13 12:10:53,combination_14,xgboost_model/performance_data/performance/performance_20250913_120747.json,25.18,1918.18,188.0,14929.74,1488.0,3.0,1.0,0.0,462.3,15.0,1257.038,0.0,6.295,479.545,47.0,3732.435,372.0,0.75,0.25,0.0,115.575,3.75,314.2595,0.0,18.09,825.87,60.0,7465.09,744.0,1.0,1.0,0.0,214.9,15.0,700.0830000000001,0.0,4.0,25.17,49.6
2025-09-13 12:11:24,combination_15,xgboost_model/performance_data/performance/performance_20250913_120747.json,38.61,1332.77,212.0,11427.68,1478.0,2.0,1.0,1.0,492.8,118.9,2115.6440000000002,0.0,9.6525,333.1925,53.0,2856.92,369.5,0.5,0.25,0.25,123.2,29.725,528.9110000000001,0.0,18.01,610.55,60.0,5734.97,739.0,1.0,1.0,1.0,214.9,103.9,770.828,0.0,4.0,38.61,49.2667
2025-09-13 12:11:54,combination_16,xgboost_model/performance_data/performance/performance_20250913_120747.json,31.91,972.8299999999999,245.0,7261.46,1368.0,2.0,1.0,1.0,362.8,479.7,1842.017,852120.39,7.9775,243.20749999999998,61.25,1815.365,342.0,0.5,0.25,0.25,90.7,119.925,460.50425,213030.0975,17.82,579.54,77.0,5427.76,737.0,1.0,1.0,1.0,214.9,464.7,719.967,852120.39,4.0,31.91,45.6
2025-09-13 12:12:26,combination_17,xgboost_model/performance_data/performance/performance_20250913_120747.json,33.129999999999995,1014.99,255.0,7470.95,1164.0,2.0,1.0,1.0,319.40000000000003,442.4,1707.5760000000002,662243.478,8.282499999999999,253.7475,63.75,1867.7375,291.0,0.5,0.25,0.25,79.85000000000001,110.6,426.89400000000006,165560.8695,17.63,639.36,91.0,5921.48,651.0,1.0,1.0,1.0,196.4,427.4,682.2810000000001,662243.478,4.0,33.12,38.8
2025-09-13 12:12:58,combination_18,xgboost_model/performance_data/performance/performance_20250913_120747.json,26.36,2115.19,187.0,16215.6,1257.0,3.0,0.0,1.0,477.2,76.2,1576.278,0.0,6.59,528.7975,46.75,4053.9,314.25,0.75,0.0,0.25,119.3,19.05,394.0695,0.0,20.07,923.04,62.0,8168.04,629.0,1.0,0.0,1.0,214.9,76.2,1075.752,0.0,4.0,26.37,41.9
2025-09-13 12:13:29,combination_19,xgboost_model/performance_data/performance/performance_20250913_120747.json,39.69,1329.3500000000001,211.0,11538.939999999999,1071.0,2.0,1.0,1.0,507.5,97.9,2446.181,0.0,9.9225,332.33750000000003,52.75,2884.7349999999997,267.75,0.5,0.25,0.25,126.875,24.475,611.54525,0.0,19.93,615.23,60.0,5786.53,536.0,1.0,1.0,1.0,214.9,76.2,1068.248,0.0,4.0,39.68,35.7
2025-09-13 12:14:00,combination_2,xgboost_model/performance_data/performance/performance_20250913_120747.json,24.740000000000002,2651.27,270.0,20291.67,939.0,3.0,1.0,0.0,466.20000000000005,21.7,1158.98,0.0,6.1850000000000005,662.8175,67.5,5072.9175,234.75,0.75,0.25,0.0,116.55000000000001,5.425,289.745,0.0,17.59,1265.03,162.0,10418.97,471.0,1.0,1.0,0.0,214.9,21.7,749.3340000000001,0.0,4.0,24.75,31.3
2025-09-13 12:14:33,combination_20,xgboost_model/performance_data/performance/performance_20250913_120747.json,33.67,1025.69,253.0,7604.35,788.0,2.0,1.0,1.0,368.7,181.4,2139.673,180769.368,8.4175,256.4225,63.25,1901.0875,197.0,0.5,0.25,0.25,92.175,45.35,534.91825,45192.342,19.8,625.79,84.0,5886.01,455.0,1.0,1.0,1.0,214.9,105.2,1061.28,180769.368,4.0,33.67,26.2667
2025-09-13 12:15:05,combination_21,xgboost_model/performance_data/performance/performance_20250913_120747.json,35.67,1013.84,269.0,7485.04,645.0,2.0,1.0,1.0,323.1,177.60000000000002,1999.4120000000003,145543.476,8.9175,253.46,67.25,1871.26,161.25,0.5,0.25,0.25,80.775,44.400000000000006,499.85300000000007,36385.869,19.46,655.73,101.0,6049.7,401.0,1.0,1.0,1.0,196.4,101.4,1043.056,145543.476,4.0,35.67,21.5
2025-09-13 12:15:37,combination_3,xgboost_model/performance_data/performance/performance_20250913_120747.json,25.04,2744.0699999999997,249.0,20306.07,606.0,3.0,0.0,1.0,466.40000000000003,103.9,1187.103,0.0,6.26,686.0174999999999,62.25,5076.5175,151.5,0.75,0.0,0.25,116.60000000000001,25.975,296.77575,0.0,18.62,1243.39,142.0,10270.43,303.0,1.0,0.0,1.0,214.9,103.9,796.936,0.0,4.0,25.05,20.2
2025-09-13 12:16:09,combination_4,xgboost_model/performance_data/performance/performance_20250913_120747.json,16.58,1973.1899999999998,290.0,12750.029999999999,299.0,3.0,1.0,0.0,327.40000000000003,105.2,933.71,198815.37600000002,4.145,493.29749999999996,72.5,3187.5074999999997,74.75,0.75,0.25,0.0,81.85000000000001,26.3,233.4275,49703.844000000005,7.67,1344.3,137.0,10860.15,211.0,1.0,1.0,0.0,214.9,105.2,674.193,198815.37600000002,4.0,16.59,9.9667
2025-09-13 12:16:41,combination_5,xgboost_model/performance_data/performance/performance_20250913_120747.json,33.76,1328.5900000000001,323.0,10238.800000000001,246.0,2.0,1.0,1.0,357.90000000000003,209.10000000000002,1783.218,214355.52,8.44,332.14750000000004,80.75,2559.7000000000003,61.5,0.5,0.25,0.25,89.47500000000001,52.275000000000006,445.8045,53588.88,19.7,965.35,167.0,8201.2,174.0,1.0,1.0,1.0,214.9,105.2,843.16,214355.52,4.0,33.75,8.2
2025-09-13 12:17:13,combination_6,xgboost_model/performance_data/performance/performance_20250913_120747.json,15.93,1890.31,280.0,11726.33,223.0,3.0,0.0,1.0,336.40000000000003,464.7,954.4490000000001,908530.323,3.9825,472.5775,70.0,2931.5825,55.75,0.75,0.0,0.25,84.10000000000001,116.175,238.61225000000002,227132.58075,7.05,1246.06,134.0,9771.24,164.0,1.0,0.0,1.0,214.9,464.7,683.145,908530.323,4.0,15.94,7.4333
2025-09-13 12:17:45,combination_7,xgboost_model/performance_data/performance/performance_20250913_120747.json,31.43,1360.0500000000002,323.0,9788.58,163.0,2.0,1.0,1.0,366.70000000000005,486.4,1709.99,663438.2490000001,7.8575,340.01250000000005,80.75,2447.145,40.75,0.5,0.25,0.25,91.67500000000001,121.6,427.4975,165859.56225000002,17.63,988.74,172.0,8360.91,129.0,1.0,1.0,1.0,214.9,464.7,751.038,663438.2490000001,4.0,31.44,5.4333
2025-09-13 12:18:17,combination_8,xgboost_model/performance_data/performance/performance_20250913_120747.json,18.33,1905.94,277.0,11330.29,199.0,3.0,1.0,0.0,281.8,101.4,836.6959999999999,77819.43000000001,4.5825,476.485,69.25,2832.5725,49.75,0.75,0.25,0.0,70.45,25.35,209.17399999999998,19454.857500000002,9.68,1290.33,128.0,10562.84,156.0,1.0,1.0,0.0,196.4,101.4,588.544,77819.43000000001,4.0,18.34,6.6333
2025-09-13 12:18:49,combination_9,xgboost_model/performance_data/performance/performance_20250913_120747.json,33.83,1218.4299999999998,342.0,8641.369999999999,133.0,2.0,1.0,1.0,312.3,205.3,1579.9350000000002,88105.44600000001,8.4575,304.60749999999996,85.5,2160.3424999999997,33.25,0.5,0.25,0.25,78.075,51.325,394.98375000000004,22026.361500000003,16.94,899.53,195.0,7772.48,105.0,1.0,1.0,1.0,196.4,103.9,725.032,88105.44600000001,4.0,33.83,4.4333
2025-09-13 13:10:46,combination_1,xgboost_model/performance_data/performance/performance_20250913_131015.json,9.129999999999999,3435.71,262.0,22936.13,1538.0,4.0,0.0,0.0,435.90000000000003,0.0,379.492,0.0,2.2824999999999998,858.9275,65.5,5734.0325,384.5,1.0,0.0,0.0,108.97500000000001,0.0,94.873,0.0,3.92,1501.2,114.0,11832.34,770.0,1.0,0.0,0.0,214.9,0.0,152.579,0.0,4.0,9.12,51.2667
2025-09-13 13:11:16,combination_10,xgboost_model/performance_data/performance/performance_20250913_131015.json,25.849999999999998,688.1099999999999,414.0,3821.6899999999996,1222.0,2.0,1.0,1.0,182.3,566.1,1363.2659999999998,1277767.851,6.4624999999999995,172.02749999999997,103.5,955.4224999999999,305.5,0.5,0.25,0.25,45.575,141.525,340.81649999999996,319441.96275,10.11,228.81,137.0,2450.45,657.0,1.0,1.0,1.0,96.9,464.7,635.664,1138724.115,4.0,25.85,40.7333
2025-09-13 13:11:47,combination_11,xgboost_model/performance_data/performance/performance_20250913_131015.json,18.169999999999998,2068.77,329.0,13062.82,1329.0,3.0,0.0,1.0,293.0,427.4,928.416,683433.97,4.5424999999999995,517.1925,82.25,3265.705,332.25,0.75,0.0,0.25,73.25,106.85,232.104,170858.4925,9.68,1448.87,120.0,11463.77,743.0,1.0,0.0,1.0,196.4,427.4,696.96,683433.97,4.0,18.17,44.3
2025-09-13 13:12:18,combination_12,xgboost_model/performance_data/performance/performance_20250913_131015.json,35.5,1398.25,396.0,10652.199999999999,1363.0,2.0,1.0,1.0,323.3,449.09999999999997,1732.25,740000.36,8.875,349.5625,99.0,2663.0499999999997,340.75,0.5,0.25,0.25,80.825,112.27499999999999,433.0625,185000.09,19.65,1069.49,172.0,8920.8,750.0,1.0,1.0,1.0,196.4,427.4,837.0899999999999,740000.36,4.0,35.49,45.4333
2025-09-13 13:12:49,combination_13,xgboost_model/performance_data/performance/performance_20250913_131015.json,23.9,736.73,372.0,4306.969999999999,1248.0,2.0,1.0,1.0,184.5,532.6,1325.805,1043718.0639999999,5.975,184.1825,93.0,1076.7424999999998,312.0,0.5,0.25,0.25,46.125,133.15,331.45125,260929.51599999997,8.47,256.32,131.0,2473.87,644.0,1.0,1.0,1.0,87.9,427.4,611.784,783466.94,4.0,23.91,41.6
2025-09-13 13:13:21,combination_14,xgboost_model/performance_data/performance/performance_20250913_131015.json,24.020000000000003,2806.6699999999996,437.0,20711.86,1496.0,3.0,1.0,0.0,462.3,15.0,1069.2480000000003,0.0,6.005000000000001,701.6674999999999,109.25,5177.965,374.0,0.75,0.25,0.0,115.575,3.75,267.31200000000007,0.0,17.76,1324.45,276.0,10499.17,749.0,1.0,1.0,0.0,214.9,15.0,687.3120000000001,0.0,4.0,24.02,49.8667
2025-09-13 13:13:52,combination_15,xgboost_model/performance_data/performance/performance_20250913_131015.json,38.540000000000006,1519.1799999999998,474.0,13017.61,1444.0,2.0,1.0,1.0,492.8,118.9,2039.805,0.0,9.635000000000002,379.79499999999996,118.5,3254.4025,361.0,0.5,0.25,0.25,123.2,29.725,509.95125,0.0,18.09,703.58,277.0,6519.52,722.0,1.0,1.0,1.0,214.9,103.9,774.252,0.0,4.0,38.54,48.1333
2025-09-13 13:14:22,combination_16,xgboost_model/performance_data/performance/performance_20250913_131015.json,30.39,1396.59,483.0,10450.72,1160.0,2.0,1.0,1.0,362.8,479.7,1618.9210000000003,947862.531,7.5975,349.1475,120.75,2612.68,290.0,0.5,0.25,0.25,90.7,119.925,404.73025000000007,236965.63275,17.25,1002.33,269.0,8410.99,635.0,1.0,1.0,1.0,214.9,464.7,672.4860000000001,947862.531,4.0,30.4,38.6667
2025-09-13 13:14:53,combination_17,xgboost_model/performance_data/performance/performance_20250913_131015.json,32.74,1466.6,499.0,11359.79,984.0,2.0,1.0,1.0,319.40000000000003,442.4,1529.9499999999998,876610.2220000001,8.185,366.65,124.75,2839.9475,246.0,0.5,0.25,0.25,79.85000000000001,110.6,382.48749999999995,219152.55550000002,17.61,1120.31,237.0,9308.76,548.0,1.0,1.0,1.0,196.4,427.4,681.5070000000001,876610.2220000001,4.0,32.75,32.8
2025-09-13 13:15:26,combination_18,xgboost_model/performance_data/performance/performance_20250913_131015.json,25.709999999999997,2732.4900000000002,440.0,20635.27,1105.0,3.0,0.0,1.0,477.2,76.2,1446.1069999999997,0.0,6.427499999999999,683.1225000000001,110.0,5158.8175,276.25,0.75,0.0,0.25,119.3,19.05,361.52674999999994,0.0,19.72,1252.8,274.0,10613.78,553.0,1.0,0.0,1.0,214.9,76.2,1056.992,0.0,4.0,25.72,36.8333
2025-09-13 13:15:58,combination_19,xgboost_model/performance_data/performance/performance_20250913_131015.json,38.72,1531.1299999999999,478.0,13092.17,907.0,2.0,1.0,1.0,507.5,97.9,2325.2430000000004,0.0,9.68,382.78249999999997,119.5,3273.0425,226.75,0.5,0.25,0.25,126.875,24.475,581.3107500000001,0.0,19.6,718.58,277.0,6667.15,454.0,1.0,1.0,1.0,214.9,76.2,1050.5600000000002,0.0,4.0,38.72,30.2333
2025-09-13 13:16:30,combination_2,xgboost_model/performance_data/performance/performance_20250913_131015.json,23.810000000000002,2580.91,304.0,20010.260000000002,789.0,3.0,1.0,0.0,466.20000000000005,21.7,1148.0720000000001,0.0,5.952500000000001,645.2275,76.0,5002.5650000000005,197.25,0.75,0.25,0.0,116.55000000000001,5.425,287.01800000000003,0.0,17.17,1190.85,144.0,10122.25,395.0,1.0,1.0,0.0,214.9,21.7,731.4420000000001,0.0,4.0,23.81,26.3
2025-09-13 13:17:01,combination_20,xgboost_model/performance_data/performance/performance_20250913_131015.json,32.419999999999995,1430.29,484.0,10654.460000000001,550.0,2.0,1.0,1.0,368.7,181.4,1951.342,216546.83599999998,8.104999999999999,357.5725,121.0,2663.6150000000002,137.5,0.5,0.25,0.25,92.175,45.35,487.8355,54136.708999999995,19.38,1030.74,269.0,8596.03,331.0,1.0,1.0,1.0,214.9,105.2,1038.768,216546.83599999998,4.0,32.42,18.3333
2025-09-13 13:17:34,combination_21,xgboost_model/performance_data/performance/performance_20250913_131015.json,34.81,1423.4199999999998,505.0,10661.730000000001,410.0,2.0,1.0,1.0,323.1,177.60000000000002,1856.9879999999998,157654.692,8.7025,355.85499999999996,126.25,2665.4325000000003,102.5,0.5,0.25,0.25,80.775,44.400000000000006,464.24699999999996,39413.673,19.52,1067.29,270.0,9106.95,281.0,1.0,1.0,1.0,196.4,101.4,1046.272,157654.692,4.0,34.8,13.6667
2025-09-13 13:18:06,combination_3,xgboost_model/performance_data/performance/performance_20250913_131015.json,25.79,2692.84,289.0,19950.71,525.0,3.0,0.0,1.0,466.40000000000003,103.9,1227.3069999999998,0.0,6.4475,673.21,72.25,4987.6775,131.25,0.75,0.0,0.25,116.60000000000001,25.975,306.82674999999995,0.0,19.37,1239.31,140.0,10028.61,263.0,1.0,0.0,1.0,214.9,103.9,829.036,0.0,4.0,25.79,17.5
2025-09-13 13:18:38,combination_4,xgboost_model/performance_data/performance/performance_20250913_131015.json,16.16,2205.36,329.0,13797.6,270.0,3.0,1.0,0.0,327.40000000000003,105.2,904.504,168328.416,4.04,551.34,82.25,3449.4,67.5,0.75,0.25,0.0,81.85000000000001,26.3,226.126,42082.104,7.62,1568.3,119.0,12197.52,205.0,1.0,1.0,0.0,214.9,105.2,669.798,168328.416,4.0,16.17,9.0
2025-09-13 13:19:10,combination_5,xgboost_model/performance_data/performance/performance_20250913_131015.json,33.71,1417.28,387.0,10699.33,240.0,2.0,1.0,1.0,357.90000000000003,209.10000000000002,1756.616,175719.76799999998,8.4275,354.32,96.75,2674.8325,60.0,0.5,0.25,0.25,89.47500000000001,52.275000000000006,439.154,43929.941999999995,19.19,1067.47,178.0,9028.99,178.0,1.0,1.0,1.0,214.9,105.2,821.332,175719.76799999998,4.0,33.71,8.0
2025-09-13 13:19:42,combination_6,xgboost_model/performance_data/performance/performance_20250913_131015.json,15.74,2133.23,300.0,14033.47,293.0,3.0,0.0,1.0,336.40000000000003,464.7,938.464,1122399.2040000001,3.935,533.3075,75.0,3508.3675,73.25,0.75,0.0,0.25,84.10000000000001,116.175,234.616,280599.80100000004,7.2,1485.86,116.0,11618.15,191.0,1.0,0.0,1.0,214.9,464.7,697.6800000000001,1122399.2040000001,4.0,15.74,9.7667
2025-09-13 13:20:14,combination_7,xgboost_model/performance_data/performance/performance_20250913_131015.json,31.169999999999998,1381.67,390.0,9515.36,151.0,2.0,1.0,1.0,366.70000000000005,486.4,1703.908,290976.55199999997,7.7924999999999995,345.4175,97.5,2378.84,37.75,0.5,0.25,0.25,91.67500000000001,121.6,425.977,72744.13799999999,16.49,1027.56,185.0,8889.2,130.0,1.0,1.0,1.0,214.9,464.7,715.1220000000001,290976.55199999997,4.0,31.18,5.0333
2025-09-13 13:20:46,combination_8,xgboost_model/performance_data/performance/performance_20250913_131015.json,17.919999999999998,2091.0299999999997,299.0,12037.09,180.0,3.0,1.0,0.0,281.8,101.4,814.9849999999999,101797.488,4.4799999999999995,522.7574999999999,74.75,3009.2725,45.0,0.75,0.25,0.0,70.45,25.35,203.74624999999997,25449.372,9.64,1457.57,120.0,11033.17,136.0,1.0,1.0,0.0,196.4,101.4,586.112,101797.488,4.0,17.91,6.0
2025-09-13 13:21:18,combination_9,xgboost_model/performance_data/performance/performance_20250913_131015.json,34.08,1337.53,386.0,8986.150000000001,122.0,2.0,1.0,1.0,312.3,205.3,1604.712,38138.568,8.52,334.3825,96.5,2246.5375000000004,30.5,0.5,0.25,0.25,78.075,51.325,401.178,9534.642,16.21,1023.79,186.0,8610.03,110.0,1.0,1.0,1.0,196.4,103.9,693.788,38138.568,4.0,34.09,4.0667
2025-09-13 13:21:52,combination_1,xgboost_model/performance_data/performance/performance_20250913_132122.json,9.260000000000002,3540.4200000000005,269.0,23648.91,1548.0,4.0,0.0,0.0,435.90000000000003,0.0,367.094,0.0,2.3150000000000004,885.1050000000001,67.25,5912.2275,387.0,1.0,0.0,0.0,108.97500000000001,0.0,91.7735,0.0,4.0,1531.88,117.0,11899.25,774.0,1.0,0.0,0.0,214.9,0.0,139.685,0.0,4.0,9.27,51.6
2025-09-13 13:22:23,combination_10,xgboost_model/performance_data/performance/performance_20250913_132122.json,25.41,673.53,410.0,4081.04,1268.0,2.0,1.0,1.0,182.3,566.1,1342.26,1183130.637,6.3525,168.3825,102.5,1020.26,317.0,0.5,0.25,0.25,45.575,141.525,335.565,295782.65925,8.55,224.57,145.0,2117.57,640.0,1.0,1.0,1.0,96.9,464.7,704.463,984034.7790000001,4.0,25.42,42.2667
2025-09-13 13:22:54,combination_11,xgboost_model/performance_data/performance/performance_20250913_132122.json,17.45,2170.32,315.0,14615.57,1369.0,3.0,0.0,1.0,293.0,427.4,869.809,804136.004,4.3625,542.58,78.75,3653.8925,342.25,0.75,0.0,0.25,73.25,106.85,217.45225,201034.001,8.97,1543.71,121.0,12734.11,751.0,1.0,0.0,1.0,196.4,427.4,645.84,804136.004,4.0,17.45,45.6333
2025-09-13 13:23:26,combination_12,xgboost_model/performance_data/performance/performance_20250913_132122.json,36.22,1370.45,450.0,10604.88,1358.0,2.0,1.0,1.0,323.3,449.09999999999997,1761.213,739709.728,9.055,342.6125,112.5,2651.22,339.5,0.5,0.25,0.25,80.825,112.27499999999999,440.30325,184927.432,20.33,1044.97,174.0,8874.16,748.0,1.0,1.0,1.0,196.4,427.4,866.058,739709.728,4.0,36.22,45.2667
2025-09-13 13:23:56,combination_13,xgboost_model/performance_data/performance/performance_20250913_132122.json,24.25,719.85,392.0,3925.4399999999996,1224.0,2.0,1.0,1.0,184.5,532.6,1347.0570000000002,1050383.88,6.0625,179.9625,98.0,981.3599999999999,306.0,0.5,0.25,0.25,46.125,133.15,336.76425000000006,262595.97,8.26,232.98,124.0,1978.36,613.0,1.0,1.0,1.0,87.9,427.4,646.065,845551.0639999999,4.0,24.25,40.8
2025-09-13 13:24:28,combination_14,xgboost_model/performance_data/performance/performance_20250913_132122.json,23.859999999999996,2749.11,441.0,20486.53,1491.0,3.0,1.0,0.0,462.3,15.0,1071.239,0.0,5.964999999999999,687.2775,110.25,5121.6325,372.75,0.75,0.25,0.0,115.575,3.75,267.80975,0.0,17.61,1265.17,266.0,10323.39,746.0,1.0,1.0,0.0,214.9,15.0,681.5070000000001,0.0,4.0,23.86,49.7
2025-09-13 13:24:59,combination_15,xgboost_model/performance_data/performance/performance_20250913_132122.json,38.87,1558.97,523.0,13275.23,1431.0,2.0,1.0,1.0,492.8,118.9,2046.9070000000002,0.0,9.7175,389.7425,130.75,3318.8075,357.75,0.5,0.25,0.25,123.2,29.725,511.72675000000004,0.0,19.49,731.71,274.0,6675.08,716.0,1.0,1.0,1.0,214.9,103.9,834.1719999999999,0.0,4.0,38.87,47.7
2025-09-13 13:25:29,combination_16,xgboost_model/performance_data/performance/performance_20250913_132122.json,30.209999999999997,1505.82,516.0,11426.0,1137.0,2.0,1.0,1.0,362.8,479.7,1561.131,1001790.966,7.552499999999999,376.455,129.0,2856.5,284.25,0.5,0.25,0.25,90.7,119.925,390.28275,250447.7415,17.13,1117.26,268.0,9270.22,621.0,1.0,1.0,1.0,214.9,464.7,662.931,1001790.966,4.0,30.21,37.9
2025-09-13 13:26:01,combination_17,xgboost_model/performance_data/performance/performance_20250913_132122.json,31.51,1564.9899999999998,538.0,11447.74,969.0,2.0,1.0,1.0,319.40000000000003,442.4,1481.287,791502.0599999999,7.8775,391.24749999999995,134.5,2861.935,242.25,0.5,0.25,0.25,79.85000000000001,110.6,370.32175,197875.51499999998,17.12,1198.37,278.0,9595.84,551.0,1.0,1.0,1.0,196.4,427.4,662.5440000000001,791502.0599999999,4.0,31.52,32.3
2025-09-13 13:26:34,combination_18,xgboost_model/performance_data/performance/performance_20250913_132122.json,26.16,2747.0200000000004,450.0,20715.1,1004.0,3.0,0.0,1.0,477.2,76.2,1452.361,0.0,6.54,686.7550000000001,112.5,5178.775,251.0,0.75,0.0,0.25,119.3,19.05,363.09025,0.0,19.84,1253.7,267.0,10584.81,502.0,1.0,0.0,1.0,214.9,76.2,1063.424,0.0,4.0,26.17,33.4667
2025-09-13 13:27:05,combination_19,xgboost_model/performance_data/performance/performance_20250913_132122.json,38.629999999999995,1598.3200000000002,512.0,13655.96,831.0,2.0,1.0,1.0,507.5,97.9,2296.5950000000003,0.0,9.657499999999999,399.58000000000004,128.0,3413.99,207.75,0.5,0.25,0.25,126.875,24.475,574.1487500000001,0.0,19.33,752.98,268.0,6898.41,416.0,1.0,1.0,1.0,214.9,76.2,1036.088,0.0,4.0,38.63,27.7
2025-09-13 13:27:37,combination_2,xgboost_model/performance_data/performance/performance_20250913_132122.json,23.63,2741.96,341.0,20599.120000000003,768.0,3.0,1.0,0.0,466.20000000000005,21.7,1128.369,0.0,5.9075,685.49,85.25,5149.780000000001,192.0,0.75,0.25,0.0,116.55000000000001,5.425,282.09225,0.0,17.31,1241.91,156.0,10317.18,384.0,1.0,1.0,0.0,214.9,21.7,737.406,0.0,4.0,23.63,25.6
2025-09-13 13:28:08,combination_20,xgboost_model/performance_data/performance/performance_20250913_132122.json,32.91,1484.67,521.0,11206.58,405.0,2.0,1.0,1.0,368.7,181.4,1944.4190000000003,203581.988,8.2275,371.1675,130.25,2801.645,101.25,0.5,0.25,0.25,92.175,45.35,486.1047500000001,50895.497,19.3,1109.23,268.0,9271.39,263.0,1.0,1.0,1.0,214.9,105.2,1034.48,203581.988,4.0,32.91,13.5
2025-09-13 13:28:40,combination_21,xgboost_model/performance_data/performance/performance_20250913_132122.json,34.07,1425.7,535.0,10751.140000000001,354.0,2.0,1.0,1.0,323.1,177.60000000000002,1804.96,167211.642,8.5175,356.425,133.75,2687.7850000000003,88.5,0.5,0.25,0.25,80.775,44.400000000000006,451.24,41802.9105,19.15,1069.17,270.0,9102.11,247.0,1.0,1.0,1.0,196.4,101.4,1026.44,167211.642,4.0,34.06,11.8
2025-09-13 13:29:13,combination_3,xgboost_model/performance_data/performance/performance_20250913_132122.json,26.029999999999998,2620.86,351.0,20016.25,406.0,3.0,0.0,1.0,466.40000000000003,103.9,1236.033,0.0,6.507499999999999,655.215,87.75,5004.0625,101.5,0.75,0.0,0.25,116.60000000000001,25.975,309.00825,0.0,19.33,1225.06,156.0,10237.82,204.0,1.0,0.0,1.0,214.9,103.9,827.3239999999998,0.0,4.0,26.04,13.5333
2025-09-13 13:29:45,combination_4,xgboost_model/performance_data/performance/performance_20250913_132122.json,16.23,2223.2400000000002,317.0,14460.939999999999,410.0,3.0,1.0,0.0,327.40000000000003,105.2,896.5350000000001,252842.93999999997,4.0575,555.8100000000001,79.25,3615.2349999999997,102.5,0.75,0.25,0.0,81.85000000000001,26.3,224.13375000000002,63210.73499999999,7.53,1594.47,122.0,12057.49,255.0,1.0,1.0,0.0,214.9,105.2,661.8870000000001,252842.93999999997,4.0,16.23,13.6667
2025-09-13 13:30:17,combination_5,xgboost_model/performance_data/performance/performance_20250913_132122.json,33.849999999999994,1361.64,416.0,10643.419999999998,259.0,2.0,1.0,1.0,357.90000000000003,209.10000000000002,1771.114,215628.43999999997,8.462499999999999,340.41,104.0,2660.8549999999996,64.75,0.5,0.25,0.25,89.47500000000001,52.275000000000006,442.7785,53907.10999999999,19.83,1000.23,170.0,8593.72,178.0,1.0,1.0,1.0,214.9,105.2,848.7239999999998,215628.43999999997,4.0,33.86,8.6333
2025-09-13 13:30:48,combination_6,xgboost_model/performance_data/performance/performance_20250913_132122.json,15.870000000000001,2069.6299999999997,310.0,13081.48,332.0,3.0,0.0,1.0,336.40000000000003,464.7,939.3729999999999,1196105.271,3.9675000000000002,517.4074999999999,77.5,3270.37,83.0,0.75,0.0,0.25,84.10000000000001,116.175,234.84324999999998,299026.31775,7.12,1432.34,120.0,10507.55,210.0,1.0,0.0,1.0,214.9,464.7,689.928,1196105.271,4.0,15.87,11.0667
