timestamp,combination,schedule_file,workload,rate_factor,source_file,views.sum.view.infps,views.sum.view.exec_cpu,views.sum.view.exec_gpu,views.sum.view.exec_npu,views.sum.view.is_vision,views.sum.view.is_llm,views.sum.view.static_infer_sel,views.sum.view.static_load_sel,views.sum.view.static_tokens_sel,views.sum.view.capacity_fps,views.sum.view.load_factor,views.sum.x.infps__static_infer_sel,views.mean.view.infps,views.mean.view.exec_cpu,views.mean.view.exec_gpu,views.mean.view.exec_npu,views.mean.view.is_vision,views.mean.view.is_llm,views.mean.view.static_infer_sel,views.mean.view.static_load_sel,views.mean.view.static_tokens_sel,views.mean.view.capacity_fps,views.mean.view.load_factor,views.mean.x.infps__static_infer_sel,views.max.view.infps,views.max.view.exec_cpu,views.max.view.exec_gpu,views.max.view.exec_npu,views.max.view.is_vision,views.max.view.is_llm,views.max.view.static_infer_sel,views.max.view.static_load_sel,views.max.view.static_tokens_sel,views.max.view.capacity_fps,views.max.view.load_factor,views.max.x.infps__static_infer_sel,views.count.views,y1_total_throughput_fps,y2_deadline_miss_rate,y3_total_tokens_per_s
2026-07-09 15:38:28,combination_62,model_schedules.yaml,yolo11s,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,279.46600000000007,2.0,1.0,1.0,2.0,2.0,269.352,2482.49,125.862,360.045320006907,2.460296704,2460.2967040000003,69.86650000000002,0.5,0.25,0.25,0.5,0.5,67.338,620.6225,31.4655,90.01133000172675,0.615074176,615.0741760000001,184.74,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,251.19316754584275,1.9999952400000003,1999.9952400000002,4.0,0.44873278983276266,1.0,0.2920265113476601
2026-07-09 15:39:22,combination_64,model_schedules.yaml,yolo11s,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,558.9320000000001,2.0,1.0,1.0,2.0,2.0,269.352,2482.49,125.862,360.045320006907,4.920593408,4920.593408000001,139.73300000000003,0.5,0.25,0.25,0.5,0.5,67.338,620.6225,31.4655,90.01133000172675,1.230148352,1230.1483520000002,369.48,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,251.19316754584275,3.9999904800000006,3999.9904800000004,4.0,0.4554253693326541,1.0,0.4440894568690096
2026-07-09 15:39:49,combination_65,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,3.0,1.0,0.0,2.0,2.0,288.134,1892.2259999999999,125.862,152.78309302250167,2.043010857,2043.0108570000002,34.164,0.75,0.25,0.0,0.5,0.5,72.0335,473.05649999999997,31.4655,38.19577325562542,0.51075271425,510.75271425000005,92.37,1.0,1.0,0.0,1.0,1.0,154.739,832.011,116.816,92.37021984112322,1.000001353,1000.001353,4.0,0.028504720853858783,0.875,0.16063119563018408
2026-07-09 15:40:16,combination_66,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,3.0,1.0,0.0,2.0,2.0,288.134,1892.2259999999999,125.862,152.78309302250167,4.086021714,4086.0217140000004,68.328,0.75,0.25,0.0,0.5,0.5,72.0335,473.05649999999997,31.4655,38.19577325562542,1.0215054285,1021.5054285000001,184.74,1.0,1.0,0.0,1.0,1.0,154.739,832.011,116.816,92.37021984112322,2.000002706,2000.002706,4.0,0.028288236145275647,1.0,0.4626258299421718
2026-07-09 15:41:10,combination_68,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,3.0,1.0,0.0,2.0,2.0,288.134,1892.2259999999999,125.862,152.78309302250167,8.172043428,8172.043428000001,136.656,0.75,0.25,0.0,0.5,0.5,72.0335,473.05649999999997,31.4655,38.19577325562542,2.043010857,2043.0108570000002,369.48,1.0,1.0,0.0,1.0,1.0,154.739,832.011,116.816,92.37021984112322,4.000005412,4000.005412,4.0,0.03159395043154644,1.0,0.20142045454545457
2026-07-09 15:41:40,combination_69,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,3.0,0.0,1.0,2.0,2.0,802.106,2735.082,25.06,144.39290888711363,2.1545427810000004,2154.542781,34.164,0.75,0.0,0.25,0.5,0.5,200.5265,683.7705,6.265,36.09822722177841,0.5386356952500001,538.63569525,92.37,1.0,0.0,1.0,1.0,1.0,613.778,1674.867,16.014,92.37021984112322,1.000001353,1000.001353,4.0,0.030634236453201975,0.875,0.10216467732146468
2026-07-09 15:42:04,combination_70,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,3.0,0.0,1.0,2.0,2.0,802.106,2735.082,25.06,144.39290888711363,4.309085562000001,4309.085562,68.328,0.75,0.0,0.25,0.5,0.5,200.5265,683.7705,6.265,36.09822722177841,1.0772713905000002,1077.2713905,184.74,1.0,0.0,1.0,1.0,1.0,613.778,1674.867,16.014,92.37021984112322,2.000002706,2000.002706,4.0,0.02655187382433801,1.0,0.13236239023345467
2026-07-09 15:42:58,combination_72,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,3.0,0.0,1.0,2.0,2.0,802.106,2735.082,25.06,144.39290888711363,8.618171124000002,8618.171124,136.656,0.75,0.0,0.25,0.5,0.5,200.5265,683.7705,6.265,36.09822722177841,2.1545427810000004,2154.542781,369.48,1.0,0.0,1.0,1.0,1.0,613.778,1674.867,16.014,92.37021984112322,4.000005412,4000.005412,4.0,0.026130334943384275,1.0,0.08167613636363637
2026-07-09 15:43:22,combination_73,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,2.0,1.0,1.0,2.0,2.0,656.867,2944.125,181.363,243.1935718710652,2.1344997990000003,2134.499799,34.164,0.5,0.25,0.25,0.5,0.5,164.21675,736.03125,45.34075,60.7983929677663,0.5336249497500001,533.62494975,92.37,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,165.349,105.26315789473684,1.000001353,1000.001353,4.0,0.05331486042692939,0.625,1.0
2026-07-09 15:43:52,combination_74,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,2.0,1.0,1.0,2.0,2.0,656.867,2944.125,181.363,243.1935718710652,4.268999598000001,4268.999598,68.328,0.5,0.25,0.25,0.5,0.5,164.21675,736.03125,45.34075,60.7983929677663,1.0672498995000002,1067.2498995,184.74,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,165.349,105.26315789473684,2.000002706,2000.002706,4.0,0.04106979211884435,0.875,1.0
2026-07-09 15:44:43,combination_76,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,2.0,1.0,1.0,2.0,2.0,656.867,2944.125,181.363,243.1935718710652,8.537999196000001,8537.999196,136.656,0.5,0.25,0.25,0.5,0.5,164.21675,736.03125,45.34075,60.7983929677663,2.1344997990000003,2134.499799,369.48,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,165.349,105.26315789473684,4.000005412,4000.005412,4.0,0.052999709662945066,0.8125,1.0
2026-07-09 15:45:10,combination_77,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,2.0,1.0,1.0,2.0,2.0,214.587,2517.643,138.756,158.63708249441422,2.032861371,2032.8613710000002,34.164,0.5,0.25,0.25,0.5,0.5,53.64675,629.41075,34.689,39.659270623603554,0.50821534275,508.21534275000005,92.37,1.0,1.0,1.0,1.0,1.0,99.806,1449.563,116.816,92.37021984112322,1.000001353,1000.001353,4.0,0.047952586206896554,0.625,0.4673275338863038
2026-07-09 15:45:37,combination_78,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,2.0,1.0,1.0,2.0,2.0,214.587,2517.643,138.756,158.63708249441422,4.065722742,4065.7227420000004,68.328,0.5,0.25,0.25,0.5,0.5,53.64675,629.41075,34.689,39.659270623603554,1.0164306855,1016.4306855000001,184.74,1.0,1.0,1.0,1.0,1.0,99.806,1449.563,116.816,92.37021984112322,2.000002706,2000.002706,4.0,0.03933342979790672,0.875,0.9413150567573356
2026-07-09 15:46:31,combination_80,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,2.0,1.0,1.0,2.0,2.0,214.587,2517.643,138.756,158.63708249441422,8.131445484,8131.445484000001,136.656,0.5,0.25,0.25,0.5,0.5,53.64675,629.41075,34.689,39.659270623603554,2.032861371,2032.8613710000002,369.48,1.0,1.0,1.0,1.0,1.0,99.806,1449.563,116.816,92.37021984112322,4.000005412,4000.005412,4.0,0.040515216301105925,0.9375,0.611221590909091
2026-07-09 15:47:02,combination_81,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,2.0,1.0,1.0,2.0,2.0,793.302,2791.214,25.06,546.5825307868412,1.341317301,1341.317301,34.164,0.5,0.25,0.25,0.5,0.5,198.3255,697.8035,6.265,136.6456326967103,0.33532932525,335.32932525,92.37,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,494.5598417408507,1.000001353,1000.001353,4.0,1.0,0.6582,0.14363746712522757
2026-07-09 15:47:31,combination_82,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,2.0,1.0,1.0,2.0,2.0,793.302,2791.214,25.06,546.5825307868412,2.682634602,2682.634602,68.328,0.5,0.25,0.25,0.5,0.5,198.3255,697.8035,6.265,136.6456326967103,0.6706586505,670.6586505,184.74,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,494.5598417408507,2.000002706,2000.002706,4.0,1.0,0.975,0.15549368173056327
2026-07-09 15:48:25,combination_84,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,2.0,1.0,1.0,2.0,2.0,793.302,2791.214,25.06,546.5825307868412,5.365269204,5365.269204,136.656,0.5,0.25,0.25,0.5,0.5,198.3255,697.8035,6.265,136.6456326967103,1.341317301,1341.317301,369.48,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,494.5598417408507,4.000005412,4000.005412,4.0,1.0,1.0,0.10170454545454546
2026-07-09 15:48:52,combination_85,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,2.0,1.0,1.0,2.0,2.0,279.211,2428.893,125.862,585.8989478004011,1.218793347,1218.793347,34.164,0.5,0.25,0.25,0.5,0.5,69.80275,607.22325,31.4655,146.47473695010027,0.30469833675,304.69833675,92.37,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,525.4860746190226,1.000001353,1000.001353,4.0,0.7460745073891626,0.5345,0.5670645357070604
2026-07-09 15:49:16,combination_86,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,2.0,1.0,1.0,2.0,2.0,279.211,2428.893,125.862,585.8989478004011,2.437586694,2437.586694,68.328,0.5,0.25,0.25,0.5,0.5,69.80275,607.22325,31.4655,146.47473695010027,0.6093966735,609.3966735,184.74,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,525.4860746190226,2.000002706,2000.002706,4.0,0.824506824868567,0.8846,0.8777040051402868
2026-07-09 15:50:10,combination_88,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,2.0,1.0,1.0,2.0,2.0,279.211,2428.893,125.862,585.8989478004011,4.875173388,4875.173388,136.656,0.5,0.25,0.25,0.5,0.5,69.80275,607.22325,31.4655,146.47473695010027,1.218793347,1218.793347,369.48,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,525.4860746190226,4.000005412,4000.005412,4.0,0.9068281996463167,0.9876,0.4250000000000001
2026-07-09 15:50:37,combination_89,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,2.0,1.0,1.0,2.0,2.0,782.694,2854.741,25.06,398.88035089804265,1.301754209,1301.7542090000002,34.164,0.5,0.25,0.25,0.5,0.5,195.6735,713.68525,6.265,99.72008772451066,0.32543855225,325.43855225000004,92.37,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,298.41838257236645,0.9999976200000001,999.9976200000001,4.0,0.3034688013136289,0.6378,0.15253894396115716
2026-07-09 15:51:04,combination_90,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,2.0,1.0,1.0,2.0,2.0,782.694,2854.741,25.06,398.88035089804265,2.603508418,2603.5084180000003,68.328,0.5,0.25,0.25,0.5,0.5,195.6735,713.68525,6.265,99.72008772451066,0.6508771045,650.8771045000001,184.74,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,298.41838257236645,1.9999952400000003,1999.9952400000002,4.0,0.28792263541214486,1.0,0.16149068322981364
2026-07-09 15:51:58,combination_92,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,2.0,1.0,1.0,2.0,2.0,782.694,2854.741,25.06,398.88035089804265,5.207016836,5207.016836000001,136.656,0.5,0.25,0.25,0.5,0.5,195.6735,713.68525,6.265,99.72008772451066,1.301754209,1301.7542090000002,369.48,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,298.41838257236645,3.9999904800000006,3999.9904800000004,4.0,0.338374640377966,1.0,0.1090909090909091
2026-07-09 15:52:28,combination_93,model_schedules.yaml,yolo11m,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,136.656,2.0,1.0,1.0,2.0,2.0,271.124,2892.718,125.862,282.67450601573137,1.2957445470000002,1295.744547,34.164,0.5,0.25,0.25,0.5,0.5,67.781,723.1795,31.4655,70.66862650393284,0.32393613675000005,323.93613675,92.37,1.0,1.0,1.0,1.0,1.0,154.739,1078.572,116.816,173.82235355466713,0.9999976200000001,999.9976200000001,4.0,0.3413639162561577,0.75,0.5563423022455998
2026-07-09 15:52:52,combination_94,model_schedules.yaml,yolo11m,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,273.312,2.0,1.0,1.0,2.0,2.0,271.124,2892.718,125.862,282.67450601573137,2.5914890940000004,2591.489094,68.328,0.5,0.25,0.25,0.5,0.5,67.781,723.1795,31.4655,70.66862650393284,0.6478722735000001,647.8722735,184.74,1.0,1.0,1.0,1.0,1.0,154.739,1078.572,116.816,173.82235355466713,1.9999952400000003,1999.9952400000002,4.0,0.30649206578883903,1.0,0.44313557506960805
2026-07-09 15:53:46,combination_96,model_schedules.yaml,yolo11m,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,546.624,2.0,1.0,1.0,2.0,2.0,271.124,2892.718,125.862,282.67450601573137,5.182978188000001,5182.978188,136.656,0.5,0.25,0.25,0.5,0.5,67.781,723.1795,31.4655,70.66862650393284,1.2957445470000002,1295.744547,369.48,1.0,1.0,1.0,1.0,1.0,154.739,1078.572,116.816,173.82235355466713,3.9999904800000006,3999.9904800000004,4.0,0.33911368015414256,1.0,0.26079545454545455
2026-07-09 15:54:13,combination_97,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,3.0,1.0,0.0,2.0,2.0,292.862,1882.888,125.862,145.22769354723792,2.04302212,2043.02212,32.27525000000001,0.75,0.25,0.0,0.5,0.5,73.2155,470.722,31.4655,36.30692338680948,0.51075553,510.75553,92.37,1.0,1.0,0.0,1.0,1.0,154.739,832.011,116.816,92.37021984112322,1.000012616,1000.012616,4.0,0.032627208856717056,0.875,0.2599873176918199
2026-07-09 15:54:40,combination_98,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,3.0,1.0,0.0,2.0,2.0,292.862,1882.888,125.862,145.22769354723792,4.08604424,4086.04424,64.55050000000001,0.75,0.25,0.0,0.5,0.5,73.2155,470.722,31.4655,36.30692338680948,1.02151106,1021.51106,184.74,1.0,1.0,0.0,1.0,1.0,154.739,832.011,116.816,92.37021984112322,2.000025232,2000.025232,4.0,0.027411312832502324,1.0,0.1492160749684628
2026-07-09 15:55:34,combination_100,model_schedules.yaml,yolo11l,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,516.4040000000001,3.0,1.0,0.0,2.0,2.0,292.862,1882.888,125.862,145.22769354723792,8.17208848,8172.08848,129.10100000000003,0.75,0.25,0.0,0.5,0.5,73.2155,470.722,31.4655,36.30692338680948,2.04302212,2043.02212,369.48,1.0,1.0,0.0,1.0,1.0,154.739,832.011,116.816,92.37021984112322,4.000050464,4000.050464,4.0,0.027181621596484292,1.0,0.1541346334145884
2026-07-09 15:56:01,combination_101,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,3.0,0.0,1.0,2.0,2.0,806.8340000000001,2725.7439999999997,25.06,136.83750941184988,2.154554044,2154.554044,32.27525000000001,0.75,0.0,0.25,0.5,0.5,201.70850000000002,681.4359999999999,6.265,34.20937735296247,0.538638511,538.638511,92.37,1.0,0.0,1.0,1.0,1.0,613.778,1674.867,16.014,92.37021984112322,1.000012616,1000.012616,4.0,0.02927400468384075,0.875,0.20196575776791376
2026-07-09 15:56:31,combination_102,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,3.0,0.0,1.0,2.0,2.0,806.8340000000001,2725.7439999999997,25.06,136.83750941184988,4.309108088,4309.108088,64.55050000000001,0.75,0.0,0.25,0.5,0.5,201.70850000000002,681.4359999999999,6.265,34.20937735296247,1.077277022,1077.277022,184.74,1.0,0.0,1.0,1.0,1.0,613.778,1674.867,16.014,92.37021984112322,2.000025232,2000.025232,4.0,0.03580886036691558,1.0,0.09136781402054425
2026-07-09 15:57:23,combination_104,model_schedules.yaml,yolo11l,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,516.4040000000001,3.0,0.0,1.0,2.0,2.0,806.8340000000001,2725.7439999999997,25.06,136.83750941184988,8.618216176,8618.216176,129.10100000000003,0.75,0.0,0.25,0.5,0.5,201.70850000000002,681.4359999999999,6.265,34.20937735296247,2.154554044,2154.554044,369.48,1.0,0.0,1.0,1.0,1.0,613.778,1674.867,16.014,92.37021984112322,4.000050464,4000.050464,4.0,0.02299625642337294,1.0,0.13050815675979746
2026-07-09 15:57:47,combination_105,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,2.0,1.0,1.0,2.0,2.0,661.595,2934.7870000000003,181.363,235.63817239580143,2.134511062,2134.511062,32.27525000000001,0.5,0.25,0.25,0.5,0.5,165.39875,733.6967500000001,45.34075,58.90954309895036,0.5336277655,533.6277655,92.37,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,165.349,105.26315789473684,1.000012616,1000.012616,4.0,0.05543431977858207,0.625,1.0
2026-07-09 15:58:14,combination_106,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,2.0,1.0,1.0,2.0,2.0,661.595,2934.7870000000003,181.363,235.63817239580143,4.269022124,4269.022124,64.55050000000001,0.5,0.25,0.25,0.5,0.5,165.39875,733.6967500000001,45.34075,58.90954309895036,1.067255531,1067.255531,184.74,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,165.349,105.26315789473684,2.000025232,2000.025232,4.0,0.05217453539136867,0.875,0.884483690755091
2026-07-09 15:59:08,combination_108,model_schedules.yaml,yolo11l,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,516.4040000000001,2.0,1.0,1.0,2.0,2.0,661.595,2934.7870000000003,181.363,235.63817239580143,8.538044248,8538.044248,129.10100000000003,0.5,0.25,0.25,0.5,0.5,165.39875,733.6967500000001,45.34075,58.90954309895036,2.134511062,2134.511062,369.48,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,165.349,105.26315789473684,4.000050464,4000.050464,4.0,0.04936405701397446,0.875,0.9131820738796175
2026-07-09 15:59:35,combination_109,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,2.0,1.0,1.0,2.0,2.0,219.315,2508.3050000000003,138.756,151.08168301915046,2.032872634,2032.872634,32.27525000000001,0.5,0.25,0.25,0.5,0.5,54.82875,627.0762500000001,34.689,37.770420754787615,0.5082181585,508.2181585,92.37,1.0,1.0,1.0,1.0,1.0,99.806,1449.563,116.816,92.37021984112322,1.000012616,1000.012616,4.0,0.04707792207792208,0.625,0.6664552948636652
2026-07-09 16:00:02,combination_110,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,2.0,1.0,1.0,2.0,2.0,219.315,2508.3050000000003,138.756,151.08168301915046,4.065745268,4065.745268,64.55050000000001,0.5,0.25,0.25,0.5,0.5,54.82875,627.0762500000001,34.689,37.770420754787615,1.016436317,1016.436317,184.74,1.0,1.0,1.0,1.0,1.0,99.806,1449.563,116.816,92.37021984112322,2.000025232,2000.025232,4.0,0.03902951069971611,0.7917,1.0
2026-07-09 16:01:01,combination_112,model_schedules.yaml,yolo11l,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,516.4040000000001,2.0,1.0,1.0,2.0,2.0,219.315,2508.3050000000003,138.756,151.08168301915046,8.131490536,8131.490536,129.10100000000003,0.5,0.25,0.25,0.5,0.5,54.82875,627.0762500000001,34.689,37.770420754787615,2.032872634,2032.872634,369.48,1.0,1.0,1.0,1.0,1.0,99.806,1449.563,116.816,92.37021984112322,4.000050464,4000.050464,4.0,0.038040319017834306,0.9375,1.0
2026-07-09 16:01:26,combination_113,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,2.0,1.0,1.0,2.0,2.0,798.03,2781.876,25.06,539.0271313115774,1.341328564,1341.3285640000001,32.27525000000001,0.5,0.25,0.25,0.5,0.5,199.5075,695.469,6.265,134.75678282789434,0.335332141,335.33214100000004,92.37,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,494.5598417408507,1.000012616,1000.012616,4.0,1.0,0.6575,0.23145212428662015
2026-07-09 16:01:53,combination_114,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,2.0,1.0,1.0,2.0,2.0,798.03,2781.876,25.06,539.0271313115774,2.682657128,2682.6571280000003,64.55050000000001,0.5,0.25,0.25,0.5,0.5,199.5075,695.469,6.265,134.75678282789434,0.670664282,670.6642820000001,184.74,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,494.5598417408507,2.000025232,2000.025232,4.0,1.0,0.9986,0.13173544782843757
2026-07-09 16:02:47,combination_116,model_schedules.yaml,yolo11l,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,516.4040000000001,2.0,1.0,1.0,2.0,2.0,798.03,2781.876,25.06,539.0271313115774,5.365314256,5365.314256000001,129.10100000000003,0.5,0.25,0.25,0.5,0.5,199.5075,695.469,6.265,134.75678282789434,1.341328564,1341.3285640000001,369.48,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,494.5598417408507,4.000050464,4000.050464,4.0,0.9570302508893901,1.0,0.14700918807425462
2026-07-09 16:03:15,combination_117,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,2.0,1.0,1.0,2.0,2.0,283.939,2419.555,125.862,578.3435483251374,1.21880461,1218.80461,32.27525000000001,0.5,0.25,0.25,0.5,0.5,70.98475,604.88875,31.4655,144.58588708128434,0.3047011525,304.7011525,92.37,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,525.4860746190226,1.000012616,1000.012616,4.0,0.6997817756014477,0.5335,0.6280913126188966
2026-07-09 16:03:44,combination_118,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,2.0,1.0,1.0,2.0,2.0,283.939,2419.555,125.862,578.3435483251374,2.43760922,2437.60922,64.55050000000001,0.5,0.25,0.25,0.5,0.5,70.98475,604.88875,31.4655,144.58588708128434,0.609402305,609.402305,184.74,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,525.4860746190226,2.000025232,2000.025232,4.0,0.7635565522341772,0.9356,0.5824472877996036
2026-07-09 16:04:35,combination_120,model_schedules.yaml,yolo11l,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,516.4040000000001,2.0,1.0,1.0,2.0,2.0,283.939,2419.555,125.862,578.3435483251374,4.87521844,4875.21844,129.10100000000003,0.5,0.25,0.25,0.5,0.5,70.98475,604.88875,31.4655,144.58588708128434,1.21880461,1218.80461,369.48,1.0,1.0,1.0,1.0,1.0,154.739,832.011,116.816,525.4860746190226,4.000050464,4000.050464,4.0,1.0,0.9382,0.486780423776486
2026-07-09 16:05:03,combination_121,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,2.0,1.0,1.0,2.0,2.0,782.7560000000001,2854.256,25.06,393.459331349409,1.2786927160000001,1278.6927160000002,32.27525000000001,0.5,0.25,0.25,0.5,0.5,195.68900000000002,713.564,6.265,98.36483283735225,0.31967317900000003,319.67317900000006,92.37,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,292.9973630237328,0.9999976200000001,999.9976200000001,4.0,0.292234404939323,0.6379,0.23715916296766013
2026-07-09 16:05:29,combination_122,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,2.0,1.0,1.0,2.0,2.0,782.7560000000001,2854.256,25.06,393.459331349409,2.5573854320000002,2557.3854320000005,64.55050000000001,0.5,0.25,0.25,0.5,0.5,195.68900000000002,713.564,6.265,98.36483283735225,0.6393463580000001,639.3463580000001,184.74,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,292.9973630237328,1.9999952400000003,1999.9952400000002,4.0,0.30641505832955607,0.9987,0.1369616147053523
2026-07-09 16:06:23,combination_124,model_schedules.yaml,yolo11l,4.0,xgboost_model/performance_data/train/performance_ratesweep.json,516.4040000000001,2.0,1.0,1.0,2.0,2.0,782.7560000000001,2854.256,25.06,393.459331349409,5.1147708640000005,5114.770864000001,129.10100000000003,0.5,0.25,0.25,0.5,0.5,195.68900000000002,713.564,6.265,98.36483283735225,1.2786927160000001,1278.6927160000002,369.48,1.0,1.0,1.0,1.0,1.0,613.778,1674.867,16.014,292.9973630237328,3.9999904800000006,3999.9904800000004,4.0,0.29255702560048363,1.0,0.12938308644290267
2026-07-09 16:06:50,combination_125,model_schedules.yaml,yolo11l,1.0,xgboost_model/performance_data/train/performance_ratesweep.json,129.10100000000003,2.0,1.0,1.0,2.0,2.0,272.973,2972.9249999999997,125.862,240.39648290042228,1.3195398560000002,1319.539856,32.27525000000001,0.5,0.25,0.25,0.5,0.5,68.24325,743.2312499999999,31.4655,60.09912072510557,0.32988496400000006,329.884964,92.37,1.0,1.0,1.0,1.0,1.0,154.739,1158.779,116.816,131.54433043935805,0.9999976200000001,999.9976200000001,4.0,0.3134181392378114,0.75,0.469562460367787
2026-07-09 16:07:17,combination_126,model_schedules.yaml,yolo11l,2.0,xgboost_model/performance_data/train/performance_ratesweep.json,258.20200000000006,2.0,1.0,1.0,2.0,2.0,272.973,2972.9249999999997,125.862,240.39648290042228,2.6390797120000005,2639.079712,64.55050000000001,0.5,0.25,0.25,0.5,0.5,68.24325,743.2312499999999,31.4655,60.09912072510557,0.6597699280000001,659.769928,184.74,1.0,1.0,1.0,1.0,1.0,154.739,1158.779,116.816,131.54433043935805,1.9999952400000003,1999.9952400000002,4.0,0.2800772956079872,1.0,0.3609659398089746
