epoch,util_gpu,util_mem,mem_used_mib,power_w
1782309851.212,73,11,4874,271.6
1782309851.412,73,11,4874,271.6
1782309851.613,78,11,4874,271.3
1782309851.813,78,11,4874,271.3
1782309852.014,78,11,4874,271.3
1782309852.214,78,11,4874,268.7
1782309852.415,78,11,4874,268.7
1782309852.615,76,12,4874,269.9
1782309852.816,76,12,4874,269.9
1782309853.016,76,12,4874,269.9
1782309853.216,76,12,4874,271.6
1782309853.417,76,12,4874,271.6
1782309853.617,71,10,4874,272.5
1782309853.817,71,10,4874,272.5
1782309854.018,71,10,4874,272.5
1782309854.218,71,10,4874,271.2
1782309854.419,71,10,4874,271.2
1782309854.619,69,10,4874,271.1
1782309854.819,69,10,4874,271.1
1782309855.020,69,10,4874,271.1
1782309855.221,69,10,4874,270.5
1782309855.421,69,10,4874,270.5
1782309855.621,78,12,4874,275.2
1782309855.822,78,12,4874,275.2
1782309856.022,78,12,4874,275.2
1782309856.223,78,12,4874,271.8
1782309856.423,78,12,4874,271.8
1782309856.623,75,11,4874,271.8
1782309856.824,75,11,4874,271.8
1782309857.024,75,11,4874,271.8
1782309857.225,75,11,4874,271.6
1782309857.425,75,11,4874,271.6
1782309857.626,77,11,4874,273.2
1782309857.826,77,11,4874,273.2
1782309858.027,77,11,4874,273.2
1782309858.227,77,11,4874,271.7
1782309858.428,77,11,4874,271.7
1782309858.628,72,10,4874,268.6
1782309858.829,72,10,4874,268.6
1782309859.029,72,10,4874,268.6
1782309859.230,72,10,4874,268.6
1782309859.430,72,10,4874,268.6
1782309859.630,69,10,4874,269.5
1782309859.831,69,10,4874,269.5
1782309860.031,69,10,4874,269.5
1782309860.232,69,10,4874,268.5
1782309860.432,69,10,4874,268.5
1782309860.633,75,11,4874,269.5
1782309860.833,75,11,4874,269.5
1782309861.033,75,11,4874,269.5
1782309861.234,75,11,4874,271.8
1782309861.434,75,11,4874,271.8
1782309861.635,70,10,4874,269.3
1782309861.835,70,10,4874,269.3
1782309862.036,70,10,4874,269.3
1782309862.236,70,10,4874,268.1
1782309862.437,70,10,4874,268.1
1782309862.637,17,3,4874,271.5
1782309862.837,17,3,4874,271.5
1782309863.038,17,3,4874,271.5
1782309863.239,17,3,4874,195.3
1782309863.439,17,3,4874,195.3
1782309863.640,0,0,4874,105.0
1782309863.840,0,0,4874,105.0
1782309864.041,0,0,4874,105.0
1782309864.241,0,0,4874,99.4
1782309864.442,0,0,4874,99.4
1782309864.643,0,0,4874,94.4
1782309864.843,0,0,4874,94.4
1782309865.044,0,0,4874,94.4
1782309865.244,0,0,4874,81.7
1782309865.445,0,0,4874,81.7
1782309865.645,0,0,4874,70.9
1782309865.846,0,0,4874,70.9
1782309866.046,0,0,4874,70.9
1782309866.247,0,0,5934,70.3
1782309866.448,0,0,5934,70.3
1782309866.648,68,12,5934,182.8
1782309866.849,68,12,5934,182.8
1782309867.049,68,12,5934,182.8
1782309867.249,68,12,5934,299.4
1782309867.450,68,12,5934,299.4
1782309867.650,76,13,5934,283.7
1782309867.851,76,13,5934,283.7
1782309868.052,76,13,5934,283.7
1782309868.252,76,13,5934,285.6
1782309868.452,76,13,5934,285.6
1782309868.653,75,13,5934,286.2
1782309868.853,75,13,5934,286.2
1782309869.054,75,13,5934,286.2
1782309869.254,75,13,5946,288.7
1782309869.455,75,13,5946,288.7
1782309869.655,73,13,5946,286.8
1782309869.856,73,13,5946,286.8
1782309870.056,73,13,5946,286.8
1782309870.256,73,13,5946,286.5
1782309870.457,73,13,5946,286.5
1782309870.657,77,13,5946,289.0
1782309870.858,77,13,5946,289.0
1782309871.058,77,13,5946,289.0
1782309871.259,77,13,5946,286.7
1782309871.459,77,13,5946,286.7
1782309871.659,70,12,5946,287.2
1782309871.860,70,12,5946,287.2
1782309872.060,70,12,5946,287.2
1782309872.261,70,12,5946,284.7
1782309872.461,70,12,5946,284.7
1782309872.662,73,13,5946,282.5
1782309872.862,73,13,5946,282.5
1782309873.063,73,13,5946,282.5
1782309873.263,73,13,5946,286.0
1782309873.463,73,13,5946,286.0
1782309873.664,72,12,5946,288.5
1782309873.864,72,12,5946,288.5
1782309874.065,72,12,5946,288.5
1782309874.265,72,12,5946,285.3
1782309874.466,72,12,5946,285.3
1782309874.666,74,12,5946,284.1
1782309874.866,74,12,5946,284.1
1782309875.067,74,12,5946,284.1
1782309875.267,74,12,5946,285.2
1782309875.468,74,12,5946,285.2
1782309875.668,76,12,5946,288.5
1782309875.869,76,12,5946,288.5
1782309876.069,76,12,5946,288.5
1782309876.269,76,12,5946,288.9
1782309876.470,76,12,5946,288.9
1782309876.670,68,11,5946,284.7
1782309876.871,68,11,5946,284.7
1782309877.071,68,11,5946,284.7
1782309877.272,68,11,5946,285.1
1782309877.472,68,11,5946,285.1
1782309877.673,77,13,5946,290.2
1782309877.873,77,13,5946,290.2
1782309878.073,77,13,5946,290.2
1782309878.274,77,13,5946,295.4
1782309878.474,77,13,5946,295.4
1782309878.675,72,11,5946,290.6
1782309878.875,72,11,5946,290.6
1782309879.075,72,11,5946,290.6
1782309879.276,72,11,5946,286.6
1782309879.476,72,11,5946,286.6
1782309879.677,73,13,5946,286.4
1782309879.877,73,13,5946,286.4
1782309880.078,73,13,5946,286.4
1782309880.278,73,13,5946,291.2
1782309880.478,73,13,5946,291.2
1782309880.679,76,14,5946,292.1
1782309880.879,76,14,5946,292.1
1782309881.080,76,14,5946,292.1
1782309881.280,76,14,5946,296.3
1782309881.481,76,14,5946,296.3
1782309881.681,76,13,5946,296.5
1782309881.882,76,13,5946,296.5
1782309882.082,76,13,5946,296.5
1782309882.283,76,13,5946,290.5
1782309882.483,76,13,5946,290.5
1782309882.684,0,0,5946,202.6
1782309882.884,0,0,5946,202.6
1782309883.085,0,0,5946,202.6
1782309883.286,0,0,5946,99.8
1782309883.486,0,0,5946,99.8
1782309883.687,0,0,5946,99.1
1782309883.887,0,0,5946,99.1
1782309884.088,0,0,5946,99.1
1782309884.289,0,0,5946,92.0
1782309884.489,0,0,5946,92.0
1782309884.690,0,0,5946,80.4
1782309884.890,0,0,5946,80.4
1782309885.091,0,0,5946,80.4
1782309885.291,0,0,5946,74.9
1782309885.492,0,0,5946,74.9
1782309885.692,95,19,5946,112.9
1782309885.893,95,19,5946,112.9
1782309886.093,95,19,5946,112.9
1782309886.294,95,19,5946,235.3
1782309886.494,95,19,5946,235.3
1782309886.695,73,13,5946,311.5
1782309886.895,73,13,5946,311.5
1782309887.095,73,13,5946,311.5
1782309887.296,73,13,5946,294.4
1782309887.496,73,13,5946,294.4
1782309887.697,68,11,5946,298.5
1782309887.897,68,11,5946,298.5
1782309888.098,68,11,5946,298.5
1782309888.298,68,11,5946,293.2
1782309888.499,68,11,5946,293.2
1782309888.699,68,11,5946,285.3
1782309888.900,68,11,5946,285.3
1782309889.100,68,11,5946,284.0
1782309889.300,68,11,5946,284.0
1782309889.501,68,11,5946,284.0
1782309889.701,71,12,5946,286.8
1782309889.902,71,12,5946,286.8
1782309890.102,71,12,5946,289.4
1782309890.303,71,12,5946,289.4
1782309890.503,71,12,5946,289.4
1782309890.704,76,12,5946,292.7
1782309890.904,76,12,5946,292.7
1782309891.105,76,12,5946,292.1
1782309891.305,76,12,5946,292.1
1782309891.505,76,12,5946,292.1
1782309891.706,80,15,5946,292.3
1782309891.906,80,15,5946,292.3
1782309892.107,80,15,5946,298.8
